Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
923461,SA_0000001822,COUNTRY,GTM,AMR,YEAR,Americas,SEX,2018,SEX_FMLE,,,,,,,1 [0.7-1.3],1.0,0.7,1.3,,2020-05-16T18:14:52+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923414,SA_0000001822,COUNTRY,EST,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,15 [29-36.8],15.0,29.0,36.8,,2020-05-16T18:14:51+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923052,SA_0000001822,COUNTRY,BLR,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,18.7 [16.2-21.4],18.7,16.2,21.4,,2020-05-16T18:14:49+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923057,SA_0000001822,COUNTRY,BOL,AMR,YEAR,Americas,SEX,2018,SEX_FMLE,,,,,,,2.1 [1.6-2.6],2.1,1.6,2.6,,2020-05-16T18:14:49+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
942320,SA_0000001822,COUNTRY,ZMB,AFR,YEAR,Africa,SEX,2018,SEX_BTSX,,,,,,,6.5 [5.2-7.9],6.5,5.2,7.9,,2020-05-16T18:15:00+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932756,SA_0000001822,COUNTRY,MYS,WPR,YEAR,Western Pacific,SEX,2018,SEX_BTSX,,,,,,,0.9 [0.7-1.6],0.9,0.7,1.6,,2020-05-16T18:14:56+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923144,SA_0000001822,COUNTRY,ECU,AMR,YEAR,Americas,SEX,2018,SEX_FMLE,,,,,,,2 [1.6-2.5],2.0,1.6,2.5,,2020-05-16T18:14:51+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923099,SA_0000001822,COUNTRY,COG,AFR,YEAR,Africa,SEX,2018,SEX_FMLE,,,,,,,4 [3.1-4.8],4.0,3.1,4.8,,2020-05-16T18:14:50+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
942293,SA_0000001822,COUNTRY,USA,AMR,YEAR,Americas,SEX,2018,SEX_BTSX,,,,,,,9.9 [8.2-10.9],9.9,8.2,10.9,,2020-05-16T18:14:59+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932736,SA_0000001822,COUNTRY,MMR,SEAR,YEAR,South-East Asia,SEX,2018,SEX_FMLE,,,,,,,2 [1.4-2.6],2.0,1.4,2.6,,2020-05-16T18:14:55+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932800,SA_0000001822,COUNTRY,PER,AMR,YEAR,Americas,SEX,2018,SEX_MLE,,,,,,,9.8 [8.1-11.7],9.8,8.1,11.7,,2020-05-16T18:14:57+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932812,SA_0000001822,COUNTRY,POL,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,18.4 [17.1-23.4],18.4,17.1,23.4,,2020-05-16T18:14:57+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923072,SA_0000001822,COUNTRY,BWA,AFR,YEAR,Africa,SEX,2018,SEX_FMLE,,,,,,,2.5 [2.1-3.1],2.5,2.1,3.1,,2020-05-16T18:14:49+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932782,SA_0000001822,COUNTRY,NPL,SEAR,YEAR,South-East Asia,SEX,2018,SEX_MLE,,,,,,,3.5 [1.8-5.5],3.5,1.8,5.5,,2020-05-16T18:14:56+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932709,SA_0000001822,COUNTRY,MCO,EUR,YEAR,Europe,SEX,2018,SEX_FMLE,,,,,,,.,,,,,2020-05-16T18:14:55+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923510,SA_0000001822,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,2018,SEX_MLE,,,,,,,12.3 [10.4-14.4],12.3,10.4,14.4,,2020-05-16T18:14:53+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923122,SA_0000001822,COUNTRY,CZE,EUR,YEAR,Europe,SEX,2018,SEX_BTSX,,,,,,,14.5 [12.4-16.6],14.5,12.4,16.6,,2020-05-16T18:14:50+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923053,SA_0000001822,COUNTRY,BLZ,AMR,YEAR,Americas,SEX,2018,SEX_BTSX,,,,,,,6.2 [6.6-9.3],6.2,6.6,9.3,,2020-05-16T18:14:49+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932842,SA_0000001822,COUNTRY,SEN,AFR,YEAR,Africa,SEX,2018,SEX_MLE,,,,,,,1.4 [0.7-2.5],1.4,0.7,2.5,,2020-05-16T18:14:57+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932840,SA_0000001822,COUNTRY,SEN,AFR,YEAR,Africa,SEX,2018,SEX_BTSX,,,,,,,0.8 [0.4-1.4],0.8,0.4,1.4,,2020-05-16T18:14:57+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923034,SA_0000001822,COUNTRY,BFA,AFR,YEAR,Africa,SEX,2018,SEX_MLE,,,,,,,20.2 [16.6-24.3],20.2,16.6,24.3,,2020-05-16T18:14:48+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923444,SA_0000001822,COUNTRY,GIN,AFR,YEAR,Africa,SEX,2018,SEX_MLE,,,,,,,1.9 [0.8-3],1.9,0.8,3.0,,2020-05-16T18:14:52+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923065,SA_0000001822,COUNTRY,BRN,WPR,YEAR,Western Pacific,SEX,2018,SEX_BTSX,,,,,,,0.5 [0.8-1.6],0.5,0.8,1.6,,2020-05-16T18:14:49+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932716,SA_0000001822,COUNTRY,MDG,AFR,YEAR,Africa,SEX,2018,SEX_MLE,,,,,,,3.2 [2.1-4.5],3.2,2.1,4.5,,2020-05-16T18:14:55+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932679,SA_0000001822,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,SEX,2018,SEX_FMLE,,,,,,,0.6 [0.4-0.8],0.6,0.4,0.8,,2020-05-16T18:14:54+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932897,SA_0000001822,COUNTRY,THA,SEAR,YEAR,South-East Asia,SEX,2018,SEX_BTSX,,,,,,,8.3 [12.9-16.8],8.3,12.9,16.8,,2020-05-16T18:14:59+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932706,SA_0000001822,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,SEX,2018,SEX_FMLE,,,,,,,0.2 [0.1-0.3],0.2,0.1,0.3,,2020-05-16T18:14:55+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923116,SA_0000001822,COUNTRY,CUB,AMR,YEAR,Americas,SEX,2018,SEX_BTSX,,,,,,,5.8 [4.8-7.1],5.8,4.8,7.1,,2020-05-16T18:14:50+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923079,SA_0000001822,COUNTRY,CAN,AMR,YEAR,Americas,SEX,2018,SEX_MLE,,,,,,,14 [12.5-16.3],14.0,12.5,16.3,,2020-05-16T18:14:49+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923103,SA_0000001822,COUNTRY,COK,WPR,YEAR,Western Pacific,SEX,2018,SEX_MLE,,,,,,,.,,,,,2020-05-16T18:14:50+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
913114,SA_0000001822,COUNTRY,AND,EUR,YEAR,Europe,SEX,2018,SEX_FMLE,,,,,,,5.2 [4.6-6.1],5.2,4.6,6.1,,2020-05-16T18:14:48+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
942321,SA_0000001822,COUNTRY,ZMB,AFR,YEAR,Africa,SEX,2018,SEX_FMLE,,,,,,,2.6 [2-3.1],2.6,2.0,3.1,,2020-05-16T18:15:00+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923054,SA_0000001822,COUNTRY,BLZ,AMR,YEAR,Americas,SEX,2018,SEX_FMLE,,,,,,,2.6 [2.7-3.8],2.6,2.7,3.8,,2020-05-16T18:14:49+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932832,SA_0000001822,COUNTRY,RWA,AFR,YEAR,Africa,SEX,2018,SEX_FMLE,,,,,,,3.5 [2.7-4],3.5,2.7,4.0,,2020-05-16T18:14:57+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923448,SA_0000001822,COUNTRY,GNB,AFR,YEAR,Africa,SEX,2018,SEX_BTSX,,,,,,,5.4 [4.2-6.7],5.4,4.2,6.7,,2020-05-16T18:14:52+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932911,SA_0000001822,COUNTRY,TON,WPR,YEAR,Western Pacific,SEX,2018,SEX_MLE,,,,,,,1.3 [1.2-3.4],1.3,1.2,3.4,,2020-05-16T18:14:59+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
942323,SA_0000001822,COUNTRY,ZWE,AFR,YEAR,Africa,SEX,2018,SEX_BTSX,,,,,,,4.7 [3.8-5.8],4.7,3.8,5.8,,2020-05-16T18:15:00+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923433,SA_0000001822,COUNTRY,GBR,EUR,YEAR,Europe,SEX,2018,SEX_BTSX,,,,,,,11.5 [8.9-12],11.5,8.9,12.0,,2020-05-16T18:14:52+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932700,SA_0000001822,COUNTRY,LUX,EUR,YEAR,Europe,SEX,2018,SEX_FMLE,,,,,,,6.4 [5.3-7.4],6.4,5.3,7.4,,2020-05-16T18:14:55+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932868,SA_0000001822,COUNTRY,STP,AFR,YEAR,Africa,SEX,2018,SEX_FMLE,,,,,,,2.6 [2-3.1],2.6,2.0,3.1,,2020-05-16T18:14:58+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932759,SA_0000001822,COUNTRY,NAM,AFR,YEAR,Africa,SEX,2018,SEX_BTSX,,,,,,,5.4 [4.6-6.6],5.4,4.6,6.6,,2020-05-16T18:14:56+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923425,SA_0000001822,COUNTRY,FRA,EUR,YEAR,Europe,SEX,2018,SEX_FMLE,,,,,,,5.8 [5.4-7.3],5.8,5.4,7.3,,2020-05-16T18:14:51+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923513,SA_0000001822,COUNTRY,KAZ,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,7.9 [6.3-9.7],7.9,6.3,9.7,,2020-05-16T18:14:54+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923061,SA_0000001822,COUNTRY,BRA,AMR,YEAR,Americas,SEX,2018,SEX_MLE,,,,,,,11.8 [9.8-13.8],11.8,9.8,13.8,,2020-05-16T18:14:49+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932744,SA_0000001822,COUNTRY,MOZ,AFR,YEAR,Africa,SEX,2018,SEX_BTSX,,,,,,,2.3 [1.5-3.2],2.3,1.5,3.2,,2020-05-16T18:14:55+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932723,SA_0000001822,COUNTRY,MHL,WPR,YEAR,Western Pacific,SEX,2018,SEX_BTSX,,,,,,,.,,,,,2020-05-16T18:14:55+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923131,SA_0000001822,COUNTRY,DMA,AMR,YEAR,Americas,SEX,2018,SEX_BTSX,,,,,,,11.2 [10.9-15.2],11.2,10.9,15.2,,2020-05-16T18:14:51+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932732,SA_0000001822,COUNTRY,MLT,EUR,YEAR,Europe,SEX,2018,SEX_BTSX,,,,,,,8 [8.6-11.3],8.0,8.6,11.3,,2020-05-16T18:14:55+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932893,SA_0000001822,COUNTRY,TCD,AFR,YEAR,Africa,SEX,2018,SEX_MLE,,,,,,,2.3 [1.2-3.6],2.3,1.2,3.6,,2020-05-16T18:14:58+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932867,SA_0000001822,COUNTRY,STP,AFR,YEAR,Africa,SEX,2018,SEX_BTSX,,,,,,,5.9 [4.6-7.2],5.9,4.6,7.2,,2020-05-16T18:14:58+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923032,SA_0000001822,COUNTRY,BFA,AFR,YEAR,Africa,SEX,2018,SEX_BTSX,,,,,,,12 [9.9-14.4],12.0,9.9,14.4,,2020-05-16T18:14:48+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932862,SA_0000001822,COUNTRY,SRB,EUR,YEAR,Europe,SEX,2018,SEX_FMLE,,,,,,,3.9 [3.1-4.2],3.9,3.1,4.2,,2020-05-16T18:14:58+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923465,SA_0000001822,COUNTRY,GUY,AMR,YEAR,Americas,SEX,2018,SEX_MLE,,,,,,,11 [9.2-13],11.0,9.2,13.0,,2020-05-16T18:14:52+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923477,SA_0000001822,COUNTRY,HUN,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,18.1 [19.2-24.7],18.1,19.2,24.7,,2020-05-16T18:14:53+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
942318,SA_0000001822,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,2018,SEX_FMLE,,,,,,,3.5 [2.8-4],3.5,2.8,4.0,,2020-05-16T18:15:00+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923112,SA_0000001822,COUNTRY,CPV,AFR,YEAR,Africa,SEX,2018,SEX_MLE,,,,,,,8.8 [7.1-10.6],8.8,7.1,10.6,,2020-05-16T18:14:50+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923017,SA_0000001822,COUNTRY,AUT,EUR,YEAR,Europe,SEX,2018,SEX_BTSX,,,,,,,12 [10.6-14],12.0,10.6,14.0,,2020-05-16T18:14:48+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923408,SA_0000001822,COUNTRY,ERI,AFR,YEAR,Africa,SEX,2018,SEX_MLE,,,,,,,2.4 [1.5-3.6],2.4,1.5,3.6,,2020-05-16T18:14:51+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932783,SA_0000001822,COUNTRY,NRU,WPR,YEAR,Western Pacific,SEX,2018,SEX_BTSX,,,,,,,3.7 [2.8-4.7],3.7,2.8,4.7,,2020-05-16T18:14:56+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932820,SA_0000001822,COUNTRY,PRY,AMR,YEAR,Americas,SEX,2018,SEX_FMLE,,,,,,,3.2 [2.8-4.1],3.2,2.8,4.1,,2020-05-16T18:14:57+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923509,SA_0000001822,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,2018,SEX_FMLE,,,,,,,3.9 [3.2-4.4],3.9,3.2,4.4,,2020-05-16T18:14:53+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923431,SA_0000001822,COUNTRY,GAB,AFR,YEAR,Africa,SEX,2018,SEX_FMLE,,,,,,,4 [3.5-5.1],4.0,3.5,5.1,,2020-05-16T18:14:52+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932703,SA_0000001822,COUNTRY,LVA,EUR,YEAR,Europe,SEX,2018,SEX_FMLE,,,,,,,6.1 [5.6-7.7],6.1,5.6,7.7,,2020-05-16T18:14:55+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923468,SA_0000001822,COUNTRY,HND,AMR,YEAR,Americas,SEX,2018,SEX_MLE,,,,,,,6.1 [4.7-7.8],6.1,4.7,7.8,,2020-05-16T18:14:52+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932669,SA_0000001822,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,2018,SEX_BTSX,,,,,,,9.7 [8-11.5],9.7,8.0,11.5,,2020-05-16T18:14:54+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923082,SA_0000001822,COUNTRY,CHE,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,17.7 [12.4-17.3],17.7,12.4,17.3,,2020-05-16T18:14:50+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932814,SA_0000001822,COUNTRY,PRK,SEAR,YEAR,South-East Asia,SEX,2018,SEX_FMLE,,,,,,,1.5 [1.1-1.8],1.5,1.1,1.8,,2020-05-16T18:14:57+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932806,SA_0000001822,COUNTRY,PLW,WPR,YEAR,Western Pacific,SEX,2018,SEX_MLE,,,,,,,.,,,,,2020-05-16T18:14:57+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932892,SA_0000001822,COUNTRY,TCD,AFR,YEAR,Africa,SEX,2018,SEX_FMLE,,,,,,,0.5 [0.3-0.8],0.5,0.3,0.8,,2020-05-16T18:14:58+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923045,SA_0000001822,COUNTRY,BHS,AMR,YEAR,Americas,SEX,2018,SEX_FMLE,,,,,,,2.1 [5.7-7.3],2.1,5.7,7.3,,2020-05-16T18:14:49+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932695,SA_0000001822,COUNTRY,LSO,AFR,YEAR,Africa,SEX,2018,SEX_MLE,,,,,,,7.9 [5.9-9.6],7.9,5.9,9.6,,2020-05-16T18:14:54+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932749,SA_0000001822,COUNTRY,MRT,AFR,YEAR,Africa,SEX,2018,SEX_MLE,,,,,,,0.1 [0-0.3],0.1,0.0,0.3,,2020-05-16T18:14:55+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932748,SA_0000001822,COUNTRY,MRT,AFR,YEAR,Africa,SEX,2018,SEX_FMLE,,,,,,,0 [0-0.1],0.0,0.0,0.1,,2020-05-16T18:14:55+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932791,SA_0000001822,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,SEX,2018,SEX_MLE,,,,,,,1 [0.5-1.5],1.0,0.5,1.5,,2020-05-16T18:14:56+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923508,SA_0000001822,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,2018,SEX_BTSX,,,,,,,8 [6.7-9.2],8.0,6.7,9.2,,2020-05-16T18:14:53+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
942279,SA_0000001822,COUNTRY,TUV,WPR,YEAR,Western Pacific,SEX,2018,SEX_FMLE,,,,,,,0.5 [0.4-0.7],0.5,0.4,0.7,,2020-05-16T18:14:59+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923435,SA_0000001822,COUNTRY,GBR,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,17.8 [13.9-18.8],17.8,13.9,18.8,,2020-05-16T18:14:52+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932739,SA_0000001822,COUNTRY,MNE,EUR,YEAR,Europe,SEX,2018,SEX_FMLE,,,,,,,5 [4.2-5.7],5.0,4.2,5.7,,2020-05-16T18:14:55+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932880,SA_0000001822,COUNTRY,SWE,EUR,YEAR,Europe,SEX,2018,SEX_FMLE,,,,,,,4.2 [3.6-4.9],4.2,3.6,4.9,,2020-05-16T18:14:58+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932799,SA_0000001822,COUNTRY,PER,AMR,YEAR,Americas,SEX,2018,SEX_FMLE,,,,,,,3.1 [2.5-3.6],3.1,2.5,3.6,,2020-05-16T18:14:57+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
942302,SA_0000001822,COUNTRY,VEN,AMR,YEAR,Americas,SEX,2018,SEX_BTSX,,,,,,,4.1 [3.3-5],4.1,3.3,5.0,,2020-05-16T18:15:00+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932847,SA_0000001822,COUNTRY,SLB,WPR,YEAR,Western Pacific,SEX,2018,SEX_FMLE,,,,,,,0.6 [0.5-0.9],0.6,0.5,0.9,,2020-05-16T18:14:58+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923005,SA_0000001822,COUNTRY,ARG,AMR,YEAR,Americas,SEX,2018,SEX_BTSX,,,,,,,9.7 [8.1-10.8],9.7,8.1,10.8,,2020-05-16T18:14:48+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932798,SA_0000001822,COUNTRY,PER,AMR,YEAR,Americas,SEX,2018,SEX_BTSX,,,,,,,6.4 [5.3-7.6],6.4,5.3,7.6,,2020-05-16T18:14:57+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932884,SA_0000001822,COUNTRY,SWZ,AFR,YEAR,Africa,SEX,2018,SEX_MLE,,,,,,,17 [14.9-21],17.0,14.9,21.0,,2020-05-16T18:14:58+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932888,SA_0000001822,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,SEX,2018,SEX_BTSX,,,,,,,0.2 [0.2-0.6],0.2,0.2,0.6,,2020-05-16T18:14:58+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932874,SA_0000001822,COUNTRY,SVK,EUR,YEAR,Europe,SEX,2018,SEX_FMLE,,,,,,,5.4 [4.9-6.5],5.4,4.9,6.5,,2020-05-16T18:14:58+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923086,SA_0000001822,COUNTRY,CHN,WPR,YEAR,Western Pacific,SEX,2018,SEX_BTSX,,,,,,,7.1 [5.7-8.3],7.1,5.7,8.3,,2020-05-16T18:14:50+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923422,SA_0000001822,COUNTRY,FJI,WPR,YEAR,Western Pacific,SEX,2018,SEX_FMLE,,,,,,,1.1 [1-1.7],1.1,1.0,1.7,,2020-05-16T18:14:51+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923058,SA_0000001822,COUNTRY,BOL,AMR,YEAR,Americas,SEX,2018,SEX_MLE,,,,,,,6.8 [5.4-8.4],6.8,5.4,8.4,,2020-05-16T18:14:49+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923091,SA_0000001822,COUNTRY,CIV,AFR,YEAR,Africa,SEX,2018,SEX_MLE,,,,,,,4.3 [3-5.7],4.3,3.0,5.7,,2020-05-16T18:14:50+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923085,SA_0000001822,COUNTRY,CHL,AMR,YEAR,Americas,SEX,2018,SEX_MLE,,,,,,,13.9 [12-16.1],13.9,12.0,16.1,,2020-05-16T18:14:50+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932776,SA_0000001822,COUNTRY,NLD,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,14.8 [11.1-15.3],14.8,11.1,15.3,,2020-05-16T18:14:56+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
942286,SA_0000001822,COUNTRY,UGA,AFR,YEAR,Africa,SEX,2018,SEX_MLE,,,,,,,24.6 [20.2-29.4],24.6,20.2,29.4,,2020-05-16T18:14:59+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923505,SA_0000001822,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,SEX,2018,SEX_BTSX,,,,,,,0.7 [0.4-1.4],0.7,0.4,1.4,,2020-05-16T18:14:53+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923482,SA_0000001822,COUNTRY,IND,SEAR,YEAR,South-East Asia,SEX,2018,SEX_FMLE,,,,,,,1.9 [1.5-2.5],1.9,1.5,2.5,,2020-05-16T18:14:53+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923064,SA_0000001822,COUNTRY,BRB,AMR,YEAR,Americas,SEX,2018,SEX_MLE,,,,,,,16 [16.8-22.7],16.0,16.8,22.7,,2020-05-16T18:14:49+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932860,SA_0000001822,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,SEX,2018,SEX_MLE,,,,,,,0 [0-0.2],0.0,0.0,0.2,,2020-05-16T18:14:58+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932735,SA_0000001822,COUNTRY,MMR,SEAR,YEAR,South-East Asia,SEX,2018,SEX_BTSX,,,,,,,5.1 [3.7-6.7],5.1,3.7,6.7,,2020-05-16T18:14:55+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
