Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4548493,SA_0000001476,COUNTRY,DNK,EUR,YEAR,Europe,,,2011,,,,,DATASOURCE,DATASOURCE_SA_0000001476_DNK,1.6,1.6,,,,2018-10-25T13:07:00+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4539190,SA_0000001476,COUNTRY,USA,AMR,YEAR,Americas,,,2009,,,,,DATASOURCE,DATASOURCE_SA_0000001476_USA,0.9,0.9,,,,2018-10-25T13:07:11+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4539489,SA_0000001476,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2013,,,,,DATASOURCE,DATASOURCE_SA_0000001476_THA,1.1,1.1,,,,2018-10-25T13:07:11+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4548527,SA_0000001476,COUNTRY,UKR,EUR,YEAR,Europe,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_UKR,1.3,1.3,,,,2018-10-25T13:07:04+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4519652,SA_0000001476,COUNTRY,FIN,EUR,YEAR,Europe,,,1992,,,,,DATASOURCE,DATASOURCE_SA_0000001476_FIN,6.9,6.9,,,,2018-10-25T13:07:09+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4529124,SA_0000001476,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,1998,,,,,DATASOURCE,DATASOURCE_SA_0000001476_JPN,1.1,1.1,,,,2018-10-25T13:07:05+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
4539077,SA_0000001476,COUNTRY,CZE,EUR,YEAR,Europe,,,2012,,,,,DATASOURCE,DATASOURCE_SA_0000001476_CZE,1.1,1.1,,,,2018-10-25T13:07:02+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4519695,SA_0000001476,COUNTRY,UZB,EUR,YEAR,Europe,,,1990,,,,,DATASOURCE,DATASOURCE_SA_0000001476_UZB,2.9,2.9,,,,2018-10-25T13:07:01+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
4529251,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,2008,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,2.7,2.7,,,,2018-10-25T13:07:02+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4529077,SA_0000001476,COUNTRY,SYC,AFR,YEAR,Africa,,,1993,,,,,DATASOURCE,DATASOURCE_SA_0000001476_SYC,22,22.0,,,,2018-10-25T13:07:06+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
4529161,SA_0000001476,COUNTRY,CAN,AMR,YEAR,Americas,,,2003,,,,,DATASOURCE,DATASOURCE_SA_0000001476_CAN,2.1,2.1,,,,2018-10-25T13:07:07+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4519683,SA_0000001476,COUNTRY,GBR,EUR,YEAR,Europe,,,1992,,,,,DATASOURCE,DATASOURCE_SA_0000001476_GBR,6.3,6.3,,,,2018-10-25T13:07:10+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4548473,SA_0000001476,COUNTRY,AUT,EUR,YEAR,Europe,,,2007,,,,,DATASOURCE,DATASOURCE_SA_0000001476_AUT,1.3,1.3,,,,2018-10-25T13:07:06+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4548497,SA_0000001476,COUNTRY,AZE,EUR,YEAR,Europe,,,2012,,,,,DATASOURCE,DATASOURCE_SA_0000001476_AZE,0.5,0.5,,,,2018-10-25T13:07:03+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4529244,SA_0000001476,COUNTRY,ITA,EUR,YEAR,Europe,,,2007,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ITA,0.7,0.7,,,,2018-10-25T13:07:00+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4529133,SA_0000001476,COUNTRY,SWE,EUR,YEAR,Europe,,,1999,,,,,DATASOURCE,DATASOURCE_SA_0000001476_SWE,3.4,3.4,,,,2018-10-25T13:07:10+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
4539210,SA_0000001476,COUNTRY,SWE,EUR,YEAR,Europe,,,2010,,,,,DATASOURCE,DATASOURCE_SA_0000001476_SWE,1.9,1.9,,,,2018-10-25T13:07:01+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4539081,SA_0000001476,COUNTRY,RUS,EUR,YEAR,Europe,,,2012,,,,,DATASOURCE,DATASOURCE_SA_0000001476_RUS,1.7,1.7,,,,2018-10-25T13:07:01+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4539124,SA_0000001476,COUNTRY,GRC,EUR,YEAR,Europe,,,2003,,,,,DATASOURCE,DATASOURCE_SA_0000001476_GRC,1,1.0,,,,2018-10-25T13:07:11+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4529258,SA_0000001476,COUNTRY,SWE,EUR,YEAR,Europe,,,2009,,,,,DATASOURCE,DATASOURCE_SA_0000001476_SWE,2.9,2.9,,,,2018-10-25T13:07:06+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4529177,SA_0000001476,COUNTRY,ISL,EUR,YEAR,Europe,,,2006,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ISL,2.8,2.8,,,,2018-10-25T13:07:05+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4539578,SA_0000001476,COUNTRY,HRV,EUR,YEAR,Europe,,,2005,,,,,DATASOURCE,DATASOURCE_SA_0000001476_HRV,1.6,1.6,,,,2018-10-25T13:07:05+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4529212,SA_0000001476,COUNTRY,ARM,EUR,YEAR,Europe,,,2007,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ARM,1.7,1.7,,,,2018-10-25T13:07:09+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4529149,SA_0000001476,COUNTRY,SWE,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_SWE,3.3,3.3,,,,2018-10-25T13:07:08+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4529246,SA_0000001476,COUNTRY,BLR,EUR,YEAR,Europe,,,2008,,,,,DATASOURCE,DATASOURCE_SA_0000001476_BLR,2.3,2.3,,,,2018-10-25T13:07:04+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4529131,SA_0000001476,COUNTRY,EST,EUR,YEAR,Europe,,,1999,,,,,DATASOURCE,DATASOURCE_SA_0000001476_EST,2,2.0,,,,2018-10-25T13:07:05+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
4539089,SA_0000001476,COUNTRY,TJK,EUR,YEAR,Europe,,,2012,,,,,DATASOURCE,DATASOURCE_SA_0000001476_TJK,0.1,0.1,,,,2018-10-25T13:07:06+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4539094,SA_0000001476,COUNTRY,TJK,EUR,YEAR,Europe,,,2014,,,,,DATASOURCE,DATASOURCE_SA_0000001476_TJK,0.1,0.1,,,,2018-10-25T13:07:10+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4539147,SA_0000001476,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2005,,,,,DATASOURCE,DATASOURCE_SA_0000001476_JPN,1.1,1.1,,,,2018-10-25T13:07:09+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4548521,SA_0000001476,COUNTRY,FIN,EUR,YEAR,Europe,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_FIN,4.1,4.1,,,,2018-10-25T13:07:01+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4519685,SA_0000001476,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,1992,,,,,DATASOURCE,DATASOURCE_SA_0000001476_JPN,1.2,1.2,,,,2018-10-25T13:07:08+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4539075,SA_0000001476,COUNTRY,SWE,EUR,YEAR,Europe,,,2011,,,,,DATASOURCE,DATASOURCE_SA_0000001476_SWE,1.9,1.9,,,,2018-10-25T13:07:05+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4529252,SA_0000001476,COUNTRY,AUT,EUR,YEAR,Europe,,,2009,,,,,DATASOURCE,DATASOURCE_SA_0000001476_AUT,1.4,1.4,,,,2018-10-25T13:07:10+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4529121,SA_0000001476,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,1997,,,,,DATASOURCE,DATASOURCE_SA_0000001476_JPN,1.2,1.2,,,,2018-10-25T13:07:11+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4539575,SA_0000001476,COUNTRY,ARM,EUR,YEAR,Europe,,,2005,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ARM,1.6,1.6,,,,2018-10-25T13:07:02+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4519727,SA_0000001476,COUNTRY,KAZ,EUR,YEAR,Europe,,,1992,,,,,DATASOURCE,DATASOURCE_SA_0000001476_KAZ,5.4,5.4,,,,2018-10-25T13:07:02+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4519694,SA_0000001476,COUNTRY,UKR,EUR,YEAR,Europe,,,1990,,,,,DATASOURCE,DATASOURCE_SA_0000001476_TKM,3.7,3.7,,,,2018-10-25T13:07:02+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
4539112,SA_0000001476,COUNTRY,AUT,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_AUT,1.4,1.4,,,,2018-10-25T13:07:03+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4539183,SA_0000001476,COUNTRY,ROU,EUR,YEAR,Europe,,,2008,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ROU,4,4.0,,,,2018-10-25T13:07:11+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4529193,SA_0000001476,COUNTRY,FIN,EUR,YEAR,Europe,,,2002,,,,,DATASOURCE,DATASOURCE_SA_0000001476_FIN,5.5,5.5,,,,2018-10-25T13:07:09+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4539558,SA_0000001476,COUNTRY,DNK,EUR,YEAR,Europe,,,1999,,,,,DATASOURCE,DATASOURCE_SA_0000001476_DNK,2.3,2.3,,,,2018-10-25T13:07:11+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
4529170,SA_0000001476,COUNTRY,AUS,WPR,YEAR,Western Pacific,,,2004,,,,,DATASOURCE,DATASOURCE_SA_0000001476_AUS,2.6,2.6,,,,2018-10-25T13:07:03+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4539086,SA_0000001476,COUNTRY,ROU,EUR,YEAR,Europe,,,2012,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ROU,4,4.0,,,,2018-10-25T13:07:03+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4539108,SA_0000001476,COUNTRY,USA,AMR,YEAR,Americas,,,1998,,,,,DATASOURCE,DATASOURCE_SA_0000001476_USA,0.9,0.9,,,,2018-10-25T13:07:11+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
4548516,SA_0000001476,COUNTRY,MKD,EUR,YEAR,Europe,,,2014,,,,,DATASOURCE,DATASOURCE_SA_0000001476_MKD,1,1.0,,,,2018-10-25T13:07:10+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4529095,SA_0000001476,COUNTRY,ITA,EUR,YEAR,Europe,,,1996,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ITA,0.9,0.9,,,,2018-10-25T13:07:02+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
4519651,SA_0000001476,COUNTRY,UKR,EUR,YEAR,Europe,,,1991,,,,,DATASOURCE,DATASOURCE_SA_0000001476_TKM,2.8,2.8,,,,2018-10-25T13:07:08+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
4539510,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,1991,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,4.6,4.6,,,,2018-10-25T13:07:08+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
4548486,SA_0000001476,COUNTRY,ZAF,AFR,YEAR,Africa,,,2009,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ZAF,0.4,0.4,,,,2018-10-25T13:07:10+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4539082,SA_0000001476,COUNTRY,AUT,EUR,YEAR,Europe,,,2013,,,,,DATASOURCE,DATASOURCE_SA_0000001476_AUT,1.4,1.4,,,,2018-10-25T13:07:01+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4548476,SA_0000001476,COUNTRY,TJK,EUR,YEAR,Europe,,,2007,,,,,DATASOURCE,DATASOURCE_SA_0000001476_TJK,0.2,0.2,,,,2018-10-25T13:07:02+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4519650,SA_0000001476,COUNTRY,ISL,EUR,YEAR,Europe,,,1991,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ISL,3.2,3.2,,,,2018-10-25T13:07:09+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
4539561,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,3.9,3.9,,,,2018-10-25T13:07:11+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4539110,SA_0000001476,COUNTRY,GBR,EUR,YEAR,Europe,,,1999,,,,,DATASOURCE,DATASOURCE_SA_0000001476_GBR,5.9,5.9,,,,2018-10-25T13:07:02+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
4539572,SA_0000001476,COUNTRY,ITA,EUR,YEAR,Europe,,,2003,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ITA,0.8,0.8,,,,2018-10-25T13:07:09+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4539200,SA_0000001476,COUNTRY,HUN,EUR,YEAR,Europe,,,2010,,,,,DATASOURCE,DATASOURCE_SA_0000001476_HUN,1.1,1.1,,,,2018-10-25T13:07:07+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4548522,SA_0000001476,COUNTRY,HUN,EUR,YEAR,Europe,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_HUN,2.9,2.9,,,,2018-10-25T13:07:06+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4529071,SA_0000001476,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,1992,,,,,DATASOURCE,DATASOURCE_SA_0000001476_THA,2.5,2.5,,,,2018-10-25T13:07:04+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4539194,SA_0000001476,COUNTRY,DNK,EUR,YEAR,Europe,,,2010,,,,,DATASOURCE,DATASOURCE_SA_0000001476_DNK,1.6,1.6,,,,2018-10-25T13:07:07+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4539084,SA_0000001476,COUNTRY,RUS,EUR,YEAR,Europe,,,2013,,,,,DATASOURCE,DATASOURCE_SA_0000001476_RUS,1.7,1.7,,,,2018-10-25T13:07:02+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4529122,SA_0000001476,COUNTRY,CAN,AMR,YEAR,Americas,,,1998,,,,,DATASOURCE,DATASOURCE_SA_0000001476_CAN,2.2,2.2,,,,2018-10-25T13:07:09+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
4539514,SA_0000001476,COUNTRY,ESP,EUR,YEAR,Europe,,,1992,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ESP,1.3,1.3,,,,2018-10-25T13:07:10+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4539109,SA_0000001476,COUNTRY,CAN,AMR,YEAR,Americas,,,1999,,,,,DATASOURCE,DATASOURCE_SA_0000001476_CAN,2,2.0,,,,2018-10-25T13:07:10+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
4548503,SA_0000001476,COUNTRY,MKD,EUR,YEAR,Europe,,,2012,,,,,DATASOURCE,DATASOURCE_SA_0000001476_MKD,1.8,1.8,,,,2018-10-25T13:07:08+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4529154,SA_0000001476,COUNTRY,ISL,EUR,YEAR,Europe,,,2001,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ISL,3.5,3.5,,,,2018-10-25T13:07:00+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4539491,SA_0000001476,COUNTRY,FIN,EUR,YEAR,Europe,,,2014,,,,,DATASOURCE,DATASOURCE_SA_0000001476_FIN,4.2,4.2,,,,2018-10-25T13:07:04+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
