Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4889373,SA_0000001523,COUNTRY,BWA,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,5.12,,,,,2014-01-03T08:38:25+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909554,SA_0000001523,COUNTRY,VNM,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.57,,,,,2014-01-03T08:39:13+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889495,SA_0000001523,COUNTRY,FJI,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:33+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889437,SA_0000001523,COUNTRY,CYP,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909457,SA_0000001523,COUNTRY,SUR,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,5.15,,,,,2014-01-03T08:39:04+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889427,SA_0000001523,COUNTRY,CRI,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:31+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890045,SA_0000001523,COUNTRY,GNQ,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,4.32,,,,,2014-01-03T08:38:35+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909568,SA_0000001523,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:29:01+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898813,SA_0000001523,COUNTRY,LTU,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.84,,,,,2014-01-03T08:38:48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898991,SA_0000001523,COUNTRY,RUS,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,5.76,,,,,2014-01-03T08:38:59+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890034,SA_0000001523,COUNTRY,GIN,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:50+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909538,SA_0000001523,COUNTRY,USA,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:43+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890125,SA_0000001523,COUNTRY,KAZ,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:36+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898893,SA_0000001523,COUNTRY,MYS,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.68,,,,,2014-01-03T08:38:49+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890120,SA_0000001523,COUNTRY,JPN,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:35+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898986,SA_0000001523,COUNTRY,ROU,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,23.33,,,,,2014-01-03T08:38:59+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898819,SA_0000001523,COUNTRY,LUX,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:29:01+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880333,SA_0000001523,COUNTRY,BGR,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,7.72,,,,,2014-01-03T08:38:26+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889413,SA_0000001523,COUNTRY,COK,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,17.84,,,,,2014-01-03T08:38:30+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909555,SA_0000001523,COUNTRY,VNM,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,33.53,,,,,2014-01-03T08:39:11+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880292,SA_0000001523,COUNTRY,ARM,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,46.07,,,,,2014-01-03T08:38:21+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909447,SA_0000001523,COUNTRY,SRB,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,6.42,,,,,2014-01-03T08:39:12+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889366,SA_0000001523,COUNTRY,BTN,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.72,,,,,2014-01-03T08:38:24+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880287,SA_0000001523,COUNTRY,ARG,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.76,,,,,2014-01-03T08:38:20+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898812,SA_0000001523,COUNTRY,LSO,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,4.89,,,,,2014-01-03T08:39:20+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890074,SA_0000001523,COUNTRY,HTI,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:34+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909510,SA_0000001523,COUNTRY,TTO,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,3.98,,,,,2014-01-03T08:39:08+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889493,SA_0000001523,COUNTRY,FIN,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,8.6,,,,,2014-01-03T08:39:14+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898996,SA_0000001523,COUNTRY,RWA,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,0.94,,,,,2014-01-03T08:38:59+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898835,SA_0000001523,COUNTRY,MDA,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,6.14,,,,,2017-04-28T07:51:07+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890059,SA_0000001523,COUNTRY,GTM,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,1.91,,,,,2014-01-03T08:38:39+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880349,SA_0000001523,COUNTRY,BLR,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,4.51,,,,,2014-01-03T08:38:23+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898817,SA_0000001523,COUNTRY,LUX,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.41,,,,,2014-01-03T08:38:48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890054,SA_0000001523,COUNTRY,GRD,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,3.36,,,,,2014-01-03T08:38:39+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889388,SA_0000001523,COUNTRY,CHL,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,5.11,,,,,2014-01-03T08:39:19+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880304,SA_0000001523,COUNTRY,AUT,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:45+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889497,SA_0000001523,COUNTRY,FJI,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:32+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909494,SA_0000001523,COUNTRY,TJK,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:42+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898841,SA_0000001523,COUNTRY,MDV,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:53+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909571,SA_0000001523,COUNTRY,ZAF,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,22.75,,,,,2014-01-03T08:39:04+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880299,SA_0000001523,COUNTRY,AUS,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,3.69,,,,,2014-01-03T08:38:21+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880306,SA_0000001523,COUNTRY,AUT,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:29+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898975,SA_0000001523,COUNTRY,PRT,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,13.46,,,,,2014-01-03T08:38:58+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889363,SA_0000001523,COUNTRY,BRN,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:30+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898842,SA_0000001523,COUNTRY,MDV,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:37+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898860,SA_0000001523,COUNTRY,MLI,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,21.58,,,,,2014-01-03T08:38:49+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909452,SA_0000001523,COUNTRY,STP,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,3.08,,,,,2014-01-03T08:39:01+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4899001,SA_0000001523,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:41+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890122,SA_0000001523,COUNTRY,JPN,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:35+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898915,SA_0000001523,COUNTRY,NIU,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:39+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880280,SA_0000001523,COUNTRY,AND,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,11.89,,,,,2014-01-03T08:38:19+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889376,SA_0000001523,COUNTRY,CAF,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:30+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890115,SA_0000001523,COUNTRY,JAM,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,15.82,,,,,2014-01-03T08:38:44+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890062,SA_0000001523,COUNTRY,GUY,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:50+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909468,SA_0000001523,COUNTRY,SWE,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,30.02,,,,,2014-01-03T08:39:05+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909493,SA_0000001523,COUNTRY,THA,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,8.48,,,,,2014-01-03T08:39:06+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898799,SA_0000001523,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:36+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880336,SA_0000001523,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:45+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890118,SA_0000001523,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:52+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898838,SA_0000001523,COUNTRY,MDG,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:53+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898972,SA_0000001523,COUNTRY,PRK,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889438,SA_0000001523,COUNTRY,CZE,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.48,,,,,2014-01-03T08:38:31+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898890,SA_0000001523,COUNTRY,MWI,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,2.52,,,,,2014-01-03T08:38:49+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889408,SA_0000001523,COUNTRY,COG,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:47+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909575,SA_0000001523,COUNTRY,ZMB,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,10.64,,,,,2014-01-03T08:39:11+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889375,SA_0000001523,COUNTRY,CAF,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,28.78,,,,,2014-01-03T08:38:28+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898929,SA_0000001523,COUNTRY,NRU,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:38+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909439,SA_0000001523,COUNTRY,SMR,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,13.53,,,,,2014-01-03T08:39:01+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889416,SA_0000001523,COUNTRY,COL,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:46+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898887,SA_0000001523,COUNTRY,MUS,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,5.11,,,,,2014-01-03T08:39:20+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880283,SA_0000001523,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:59+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890070,SA_0000001523,COUNTRY,HRV,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,8.45,,,,,2014-01-03T08:39:19+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889360,SA_0000001523,COUNTRY,BRB,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:29+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909512,SA_0000001523,COUNTRY,TTO,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,13.28,,,,,2014-01-03T08:39:08+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898787,SA_0000001523,COUNTRY,LAO,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,0.47,,,,,2014-01-03T08:38:46+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898997,SA_0000001523,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:41+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898782,SA_0000001523,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:52+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889461,SA_0000001523,COUNTRY,DOM,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,5.48,,,,,2014-01-03T08:38:34+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909561,SA_0000001523,COUNTRY,VUT,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:29:00+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909517,SA_0000001523,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:42+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898828,SA_0000001523,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:38+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898790,SA_0000001523,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:53+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890089,SA_0000001523,COUNTRY,IRL,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:51+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890041,SA_0000001523,COUNTRY,GNB,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,21.58,,,,,2014-01-03T08:38:40+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890061,SA_0000001523,COUNTRY,GUY,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:50+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898945,SA_0000001523,COUNTRY,PAN,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.6,,,,,2014-01-03T08:39:16+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889435,SA_0000001523,COUNTRY,CYP,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:31+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889487,SA_0000001523,COUNTRY,ETH,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:49+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889377,SA_0000001523,COUNTRY,CAF,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,3.49,,,,,2014-01-03T08:38:28+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909522,SA_0000001523,COUNTRY,TUV,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,2.46,,,,,2014-01-03T08:39:09+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898870,SA_0000001523,COUNTRY,MNE,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,21.71,,,,,2014-01-03T08:38:52+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
