SpatialDim,ParentLocationCode,TimeDim,TimeDimensionValue,SPIRITS_PER_CAPITA,BEER_PER_CAPITA,WINE_PER_CAPITA,OTHER_ALCOHOL_PER_CAPITA,ALL_ALCOHOLS_PER_CAPITA
SDN,EMR,1983,1983,0.23,0.0,0.0,0,0.24
SDN,EMR,1984,1984,0.26,0.0,0.0,0,0.26
SDN,EMR,1985,1985,0.25,0.0,0.0,0,0.25
SDN,EMR,1986,1986,0.25,0.0,0.0,0,0.25
SDN,EMR,1987,1987,0.25,0.0,0.0,0,0.25
SDN,EMR,1988,1988,0.19,0.0,0.0,0,0.19
SDN,EMR,1989,1989,0.15,0.0,0.0,0,0.15
SDN,EMR,1990,1990,0.28,0.0,0.0,0,1.95
SDN,EMR,1991,1991,0.25,0.0,0.0,0,1.92
SDN,EMR,1992,1992,0.22,0.0,0.0,0,1.91
SDN,EMR,1993,1993,0.23,0.0,0.0,0,2.07
SDN,EMR,1994,1994,0.26,0.0,0.0,0,1.98
SDN,EMR,1995,1995,0.28,0.0,0.0,0,2.01
SDN,EMR,1996,1996,0.26,0.0,0.0,0,2.0
SDN,EMR,1997,1997,0.25,0.0,0.0,0,2.0
SDN,EMR,1998,1998,0.24,0.0,0.0,0,1.89
SDN,EMR,1999,1999,0.29,0.0,0.0,0,1.93
SDN,EMR,2000,2000,0.52,0.0,0.0,0,3.52
SDN,EMR,2001,2001,0.54,0.0,0.0,0,3.62
SDN,EMR,2002,2002,0.7,0.0,0.0,0,3.18
SDN,EMR,2003,2003,0.62,0.0,0.0,0,3.48
SDN,EMR,2004,2004,0.54,0.0,0.0,0,3.18
SDN,EMR,2005,2005,0.54,0.0,0.0,0,3.1
SDN,EMR,2006,2006,0.6,0.02,0.0,0,3.8
SDN,EMR,2007,2007,0.58,0.16,0.0,0,4.02
SDN,EMR,2008,2008,0.52,0.24,0.0,0,4.02
SDN,EMR,2009,2009,0.54,0.16,0.0,0,3.98
SDN,EMR,2010,2010,0.29,0.17,0.0,0,1.77
SDN,EMR,2011,2011,0.36,0.08,0.0,0,2.12
SDN,EMR,2012,2012,0.0,0.0,0.0,0,0.0
SDN,EMR,2013,2013,0.02,0.04,0.0,0,0.06
SEN,AFR,1961,1961,0.06,0.24,0.91,0,1.22
SEN,AFR,1962,1962,0.06,0.24,0.77,0,1.07
SEN,AFR,1963,1963,0.06,0.29,0.86,0,1.22
SEN,AFR,1964,1964,0.05,0.26,0.67,0,0.97
SEN,AFR,1965,1965,0.05,0.24,0.49,0,0.78
SEN,AFR,1966,1966,0.04,0.2,0.43,0,0.67
SEN,AFR,1967,1967,0.06,0.17,0.44,0,0.67
SEN,AFR,1968,1968,0.05,0.18,0.38,0,0.6
SEN,AFR,1969,1969,0.05,0.19,0.35,0,0.59
SEN,AFR,1970,1970,0.06,0.21,0.29,0,0.57
SEN,AFR,1971,1971,0.06,0.22,0.31,0,0.6
SEN,AFR,1972,1972,0.11,0.25,0.34,0,0.69
SEN,AFR,1973,1973,0.05,0.22,0.31,0,0.59
SEN,AFR,1974,1974,0.06,0.21,0.3,0,0.57
SEN,AFR,1975,1975,0.07,0.33,0.42,0,0.82
SEN,AFR,1976,1976,0.08,0.38,0.46,0,0.92
SEN,AFR,1977,1977,0.1,0.46,0.43,0,0.99
SEN,AFR,1978,1978,0.07,0.41,0.35,0,0.83
SEN,AFR,1979,1979,0.1,0.42,0.32,0,0.84
SEN,AFR,1980,1980,0.04,0.32,0.31,0,0.67
SEN,AFR,1981,1981,0.01,0.26,0.34,0,0.61
SEN,AFR,1982,1982,0.05,0.25,0.31,0,0.61
SEN,AFR,1983,1983,0.05,0.26,0.36,0,0.67
SEN,AFR,1984,1984,0.05,0.2,0.33,0,0.58
SEN,AFR,1985,1985,0.04,0.22,0.19,0,0.45
SEN,AFR,1986,1986,0.02,0.2,0.22,0,0.44
SEN,AFR,1987,1987,0.04,0.26,0.16,0,0.46
SEN,AFR,1988,1988,0.04,0.27,0.24,0,0.56
SEN,AFR,1989,1989,0.01,0.28,0.32,0,0.61
SEN,AFR,1990,1990,0.02,0.29,0.26,0,0.57
SEN,AFR,1991,1991,0.0,0.29,0.13,0,0.42
SEN,AFR,1992,1992,0.0,0.28,0.11,0,0.39
SEN,AFR,1993,1993,0.0,0.26,0.09,0,0.36
SEN,AFR,1994,1994,0.03,0.26,0.1,0,0.39
SEN,AFR,1995,1995,0.01,0.26,0.1,0,0.37
SEN,AFR,1996,1996,0.02,0.28,0.08,0,0.38
SEN,AFR,1997,1997,0.01,0.25,0.08,0,0.35
SEN,AFR,1998,1998,0.01,0.27,0.1,0,0.37
SEN,AFR,1999,1999,0.04,0.26,0.11,0,0.41
SEN,AFR,2000,2000,0.08,0.32,0.18,0,0.58
SEN,AFR,2001,2001,0.08,0.32,0.28,0,0.69
SEN,AFR,2002,2002,0.08,0.28,0.36,0,0.72
SEN,AFR,2003,2003,0.07,0.27,0.34,0,0.67
SEN,AFR,2004,2004,0.08,0.32,0.3,0,0.7
SEN,AFR,2005,2005,0.08,0.32,0.24,0,0.66
SEN,AFR,2006,2006,0.1,0.32,0.28,0,0.69
SEN,AFR,2007,2007,0.06,0.34,0.24,0,0.64
SEN,AFR,2008,2008,0.06,0.36,0.14,0,0.56
SEN,AFR,2009,2009,0.06,0.3,0.26,0,0.6
SEN,AFR,2010,2010,0.06,0.28,0.24,0,0.56
SEN,AFR,2011,2011,0.06,0.3,0.26,0,0.63
SEN,AFR,2012,2012,0.06,0.28,0.22,0,0.56
SEN,AFR,2013,2013,0.06,0.28,0.16999999999999998,0,0.51
SEN,AFR,2014,2014,0.04,0.28,0.16999999999999998,0,0.51
SEN,AFR,2015,2015,0.02,0.14,0.08,0,0.25
SGP,WPR,1961,1961,0.46,1.51,0.04,0,2.19
SGP,WPR,1962,1962,0.45,1.0,0.03,0,1.97
SGP,WPR,1963,1963,0.53,1.16,0.04,0,2.21
SGP,WPR,1964,1964,0.42,1.09,0.03,0,1.87
SGP,WPR,1965,1965,0.57,1.18,0.05,0,2.14
SGP,WPR,1966,1966,0.55,1.28,0.04,0,2.11
SGP,WPR,1967,1967,0.64,1.35,0.04,0,2.25
SGP,WPR,1968,1968,0.69,1.3,0.06,0,2.41
SGP,WPR,1969,1969,0.76,1.27,0.06,0,2.33
SGP,WPR,1970,1970,0.9,1.41,0.08,0,2.68
SGP,WPR,1971,1971,0.99,1.49,0.11,0,2.9
SGP,WPR,1972,1972,0.75,1.33,0.08,0,2.49
SGP,WPR,1973,1973,1.09,1.42,0.11,0,2.86
SGP,WPR,1974,1974,0.76,1.38,0.12,0,2.38
SGP,WPR,1975,1975,0.8,1.34,0.12,0,2.4
SGP,WPR,1976,1976,0.97,1.33,0.13,0,2.66
SGP,WPR,1977,1977,0.98,1.21,0.15,0,2.57
SGP,WPR,1978,1978,0.95,1.12,0.15,0,2.37
SGP,WPR,1979,1979,0.87,1.02,0.14,0,2.14
SGP,WPR,1980,1980,1.13,1.07,0.15,0,2.49
SGP,WPR,1981,1981,1.04,1.05,0.14,0,2.33
SGP,WPR,1982,1982,0.97,1.07,0.14,0,2.29
SGP,WPR,1983,1983,1.04,1.05,0.15,0,2.35
SGP,WPR,1984,1984,1.01,1.02,0.16,0,2.32
SGP,WPR,1985,1985,0.64,1.01,0.07,0,1.79
SGP,WPR,1986,1986,0.51,0.98,0.07,0,1.63
SGP,WPR,1987,1987,0.64,0.97,0.07,0,1.74
SGP,WPR,1988,1988,0.64,0.98,0.07,0,1.75
SGP,WPR,1989,1989,0.51,0.97,0.07,0,1.61
SGP,WPR,1990,1990,0.51,0.97,0.07,0,1.61
SGP,WPR,1991,1991,0.51,1.12,0.07,0,1.65
SGP,WPR,1992,1992,0.51,1.21,0.07,0,1.77
SGP,WPR,1993,1993,0.5,1.18,0.08,0,1.77
SGP,WPR,1994,1994,0.5,1.24,0.08,0,1.88
SGP,WPR,1995,1995,0.63,1.26,0.1,0,2.0
SGP,WPR,1996,1996,0.62,1.25,0.11,0,1.99
SGP,WPR,1997,1997,0.62,1.33,0.11,0,2.1
SGP,WPR,1998,1998,0.62,1.32,0.12,0,2.09
SGP,WPR,1999,1999,0.61,1.3,0.12,0,2.08
SGP,WPR,2000,2000,1.22,2.58,0.24,0,4.05
SGP,WPR,2001,2001,1.22,2.68,0.26,0,4.16
SGP,WPR,2002,2002,0.98,2.94,0.4,0,4.32
SGP,WPR,2003,2003,0.35,2.12,0.3,0,2.86
SGP,WPR,2004,2004,0.34,2.14,0.34,0,2.8899999999999997
SGP,WPR,2005,2005,0.36,2.2,0.36,0,2.98
SGP,WPR,2006,2006,0.38,2.28,0.38,0,3.1
SGP,WPR,2007,2007,0.44,2.26,0.44,0,3.1900000000000004
SGP,WPR,2008,2008,0.44,2.44,0.46,0,3.3899999999999997
SGP,WPR,2009,2009,0.5,2.44,0.46,0,3.45
SGP,WPR,2010,2010,0.54,2.58,0.5,0,3.68
SGP,WPR,2011,2011,0.47000000000000003,2.62,0.54,0,3.69
SGP,WPR,2012,2012,0.54,2.68,0.54,0,3.82
SGP,WPR,2013,2013,0.58,2.46,0.56,0,3.67
SGP,WPR,2014,2014,0.49,2.55,0.54,0,3.66
SGP,WPR,2015,2015,0.5,2.49,0.54,0,3.59
SGP,WPR,2016,2016,0.24,1.27,0.26,0,1.81
SLB,WPR,1961,1961,0.07,0.29,0.01,0,0.37
SLB,WPR,1962,1962,0.06,0.31,0.01,0,0.38
SLB,WPR,1963,1963,0.08,0.34,0.03,0,0.45
SLB,WPR,1964,1964,0.08,0.31,0.03,0,0.42
SLB,WPR,1965,1965,0.14,0.25,0.03,0,0.42
SLB,WPR,1966,1966,0.1,0.31,0.03,0,0.43
SLB,WPR,1967,1967,0.1,0.31,0.02,0,0.43
SLB,WPR,1968,1968,0.11,0.3,0.04,0,0.44
SLB,WPR,1969,1969,0.12,0.34,0.03,0,0.49
SLB,WPR,1970,1970,0.12,0.37,0.03,0,0.53
SLB,WPR,1971,1971,0.13,0.39,0.06,0,0.57
SLB,WPR,1972,1972,0.15,0.41,0.05,0,0.7
SLB,WPR,1973,1973,0.11,0.4,0.05,0,0.57
SLB,WPR,1974,1974,0.12,0.47,0.06,0,0.66
SLB,WPR,1975,1975,0.11,0.48,0.06,0,0.65
SLB,WPR,1976,1976,0.12,0.51,0.06,0,0.69
SLB,WPR,1977,1977,0.09,0.56,0.07,0,0.72
SLB,WPR,1978,1978,0.13,0.55,0.06,0,0.74
SLB,WPR,1979,1979,0.14,0.75,0.07,0,0.96
SLB,WPR,1980,1980,0.11,0.68,0.06,0,0.85
SLB,WPR,1981,1981,0.1,0.72,0.06,0,0.87
SLB,WPR,1982,1982,0.07,0.65,0.05,0,0.78
SLB,WPR,1983,1983,0.08,0.79,0.05,0,0.92
SLB,WPR,1984,1984,0.07,0.98,0.04,0,1.1
SLB,WPR,1985,1985,0.07,1.01,0.05,0,1.13
SLB,WPR,1986,1986,0.07,0.78,0.05,0,0.9
SLB,WPR,1987,1987,0.06,0.58,0.06,0,0.69
SLB,WPR,1988,1988,0.07,0.59,0.05,0,0.71
SLB,WPR,1989,1989,0.04,0.48,0.06,0,0.58
SLB,WPR,1990,1990,0.02,0.59,0.05,0,0.67
SLB,WPR,1991,1991,0.03,0.58,0.03,0,0.65
SLB,WPR,1992,1992,0.08,0.8,0.03,0,0.91
SLB,WPR,1993,1993,0.1,0.24,0.02,0,0.36
SLB,WPR,1994,1994,0.1,0.23,0.03,0,0.36
SLB,WPR,1995,1995,0.09,0.18,0.03,0,0.3
SLB,WPR,1996,1996,0.1,0.2,0.05,0,0.35
SLB,WPR,1997,1997,0.03,0.34,0.04,0,0.42
SLB,WPR,1998,1998,0.04,0.17,0.03,0,0.24
SLB,WPR,1999,1999,0.03,0.13,0.04,0,0.2
SLB,WPR,2000,2000,0.14,1.24,0.04,0,1.42
SLB,WPR,2001,2001,0.48,0.88,0.02,0,1.4
SLB,WPR,2002,2002,0.96,1.17,0.02,0,2.17
SLB,WPR,2003,2003,0.86,1.49,0.04,0,2.38
SLB,WPR,2004,2004,0.83,1.51,0.04,0,2.3899999999999997
SLB,WPR,2005,2005,0.62,1.33,0.06,0,2.03
SLB,WPR,2006,2006,0.06,1.8900000000000001,0.04,0,2.0
SLB,WPR,2007,2007,0.1,1.46,0.06,0,1.67
SLB,WPR,2008,2008,0.08,1.98,0.04,0,2.16
SLB,WPR,2009,2009,0.44,1.8599999999999999,0.04,0,2.41
SLB,WPR,2010,2010,0.14,1.94,0.06,0,2.1900000000000004
SLB,WPR,2011,2011,0.06,1.9100000000000001,0.06,0,2.04
SLB,WPR,2012,2012,0.0,0.96,0.04,0,1.0
SLB,WPR,2013,2013,0.0,0.94,0.04,0,0.98
SLB,WPR,2014,2014,0.0,0.91,0.03,0,0.95
SLB,WPR,2015,2015,0.0,0.94,0.03,0,0.98
SLE,AFR,1961,1961,0.05,0.18,0.09,0,5.61
SLE,AFR,1962,1962,0.05,0.18,0.04,0,5.61
SLE,AFR,1963,1963,0.04,0.13,0.06,0,5.57
SLE,AFR,1964,1964,0.04,0.11,0.03,0,5.58
SLE,AFR,1965,1965,0.0,0.13,0.02,0,5.55
SLE,AFR,1966,1966,0.04,0.17,0.0,0,5.57
SLE,AFR,1967,1967,0.09,0.14,0.01,0,5.63
SLE,AFR,1968,1968,0.05,0.16,0.02,0,5.65
SLE,AFR,1969,1969,0.05,0.18,0.04,0,5.72
SLE,AFR,1970,1970,0.07,0.17,0.03,0,5.69
SLE,AFR,1971,1971,0.04,0.18,0.04,0,5.52
SLE,AFR,1972,1972,0.04,0.19,0.07,0,4.78
SLE,AFR,1973,1973,0.03,0.24,0.04,0,4.22
SLE,AFR,1974,1974,0.06,0.26,0.03,0,4.25
SLE,AFR,1975,1975,0.02,0.29,0.03,0,4.59
SLE,AFR,1976,1976,0.05,0.29,0.03,0,4.61
SLE,AFR,1977,1977,0.04,0.27,0.02,0,4.69
SLE,AFR,1978,1978,0.04,0.32,0.01,0,4.55
SLE,AFR,1979,1979,0.03,0.22,0.0,0,4.36
SLE,AFR,1980,1980,0.03,0.31,0.02,0,4.53
SLE,AFR,1981,1981,0.03,0.25,0.01,0,4.4
SLE,AFR,1982,1982,0.02,0.17,0.01,0,4.52
SLE,AFR,1983,1983,0.01,0.13,0.02,0,4.83
SLE,AFR,1984,1984,0.03,0.1,0.01,0,4.57
SLE,AFR,1985,1985,0.03,0.15,0.01,0,4.79
SLE,AFR,1986,1986,0.03,0.09,0.01,0,4.61
SLE,AFR,1987,1987,0.02,0.13,0.01,0,4.52
SLE,AFR,1988,1988,0.03,0.11,0.01,0,4.38
SLE,AFR,1989,1989,0.03,0.19,0.01,0,4.38
SLE,AFR,1990,1990,0.02,0.15,0.01,0,4.26
SLE,AFR,1991,1991,0.03,0.13,0.0,0,4.21
SLE,AFR,1992,1992,0.02,0.12,0.0,0,4.18
SLE,AFR,1993,1993,0.02,0.08,0.01,0,4.17
SLE,AFR,1994,1994,0.02,0.08,0.0,0,4.17
SLE,AFR,1995,1995,0.01,0.07,0.0,0,4.15
SLE,AFR,1996,1996,0.01,0.06,0.01,0,6.72
SLE,AFR,1997,1997,0.01,0.06,0.01,0,6.68
SLE,AFR,1998,1998,0.01,0.06,0.01,0,6.8
SLE,AFR,1999,1999,0.01,0.09,0.0,0,6.89
SLE,AFR,2000,2000,0.06,0.26,0.0,0,8.11
SLE,AFR,2001,2001,0.0,0.27,0.0,0,8.61
SLE,AFR,2002,2002,0.04,0.28,0.02,0,8.29
SLE,AFR,2003,2003,0.06,0.28,0.02,0,8.3
SLE,AFR,2004,2004,0.06,0.28,0.02,0,8.120000000000001
SLE,AFR,2005,2005,0.04,0.28,0.02,0,7.78
SLE,AFR,2006,2006,0.02,0.3,0.02,0,7.72
SLE,AFR,2007,2007,0.02,0.29000000000000004,0.02,0,7.83
SLE,AFR,2008,2008,0.04,0.38,0.04,0,7.93
SLE,AFR,2009,2009,0.1,0.38,0.06,0,8.03
SLE,AFR,2010,2010,0.04,0.36,0.05,0,7.75
SLE,AFR,2011,2011,0.04,0.38,0.06,0,7.619999999999999
SLE,AFR,2012,2012,0.0,0.2,0.03,0,3.6
SLE,AFR,2013,2013,0.0,0.24,0.04,0,3.53
SLE,AFR,2014,2014,0.0,0.13,0.03,0,3.4
SLE,AFR,2015,2015,0.0,0.14,0.04,0,3.42
SLV,AMR,1961,1961,1.06,0.43,0.01,0,1.51
SLV,AMR,1962,1962,1.08,0.43,0.01,0,1.52
SLV,AMR,1963,1963,1.07,0.41,0.01,0,1.5
SLV,AMR,1964,1964,1.2,0.37,0.01,0,1.59
SLV,AMR,1965,1965,1.32,0.37,0.01,0,1.72
SLV,AMR,1966,1966,1.13,0.35,0.03,0,1.52
SLV,AMR,1967,1967,1.18,0.34,0.01,0,1.53
SLV,AMR,1968,1968,1.2,0.34,0.02,0,1.56
SLV,AMR,1969,1969,1.09,0.37,0.02,0,1.49
SLV,AMR,1970,1970,1.15,0.46,0.01,0,1.62
SLV,AMR,1971,1971,1.06,0.46,0.01,0,1.53
SLV,AMR,1972,1972,1.02,0.5,0.01,0,1.54
SLV,AMR,1973,1973,1.1,0.5,0.02,0,1.62
SLV,AMR,1974,1974,1.52,0.68,0.02,0,2.23
SLV,AMR,1975,1975,1.75,0.78,0.02,0,2.55
SLV,AMR,1976,1976,1.88,0.85,0.03,0,2.76
SLV,AMR,1977,1977,2.17,0.86,0.02,0,3.06
SLV,AMR,1978,1978,2.1,0.87,0.03,0,3.01
SLV,AMR,1979,1979,2.09,0.85,0.03,0,2.98
SLV,AMR,1980,1980,2.04,0.82,0.01,0,2.88
SLV,AMR,1981,1981,2.23,0.84,0.01,0,3.08
SLV,AMR,1982,1982,2.05,0.73,0.01,0,2.79
SLV,AMR,1983,1983,1.93,0.59,0.01,0,2.54
SLV,AMR,1984,1984,1.81,0.71,0.04,0,2.56
SLV,AMR,1985,1985,1.8,0.77,0.01,0,2.57
SLV,AMR,1986,1986,1.49,0.9,0.02,0,2.41
SLV,AMR,1987,1987,1.34,0.9,0.03,0,2.26
SLV,AMR,1988,1988,0.96,0.86,0.02,0,1.84
SLV,AMR,1989,1989,0.94,0.81,0.02,0,1.77
SLV,AMR,1990,1990,1.24,0.93,0.02,0,2.2
SLV,AMR,1991,1991,1.27,1.0,0.03,0,2.32
SLV,AMR,1992,1992,0.9,1.24,0.03,0,2.17
SLV,AMR,1993,1993,1.08,1.34,0.03,0,2.46
SLV,AMR,1994,1994,1.31,1.27,0.05,0,2.64
SLV,AMR,1995,1995,1.33,1.4,0.04,0,2.77
SLV,AMR,1996,1996,1.22,1.32,0.03,0,2.57
SLV,AMR,1997,1997,1.59,1.21,0.03,0,2.83
SLV,AMR,1998,1998,1.63,1.12,0.04,0,2.79
SLV,AMR,1999,1999,1.86,1.28,0.04,0,3.18
SLV,AMR,2000,2000,3.3,2.08,0.08,0,5.46
SLV,AMR,2001,2001,3.48,2.13,0.04,0,5.64
SLV,AMR,2002,2002,3.6,2.17,0.04,0,5.82
SLV,AMR,2003,2003,3.76,2.14,0.19,0,6.08
SLV,AMR,2004,2004,3.45,2.16,0.06,0,5.68
SLV,AMR,2005,2005,3.49,1.9,0.06,0,5.4399999999999995
SLV,AMR,2006,2006,3.33,2.0300000000000002,0.06,0,5.43
SLV,AMR,2007,2007,3.3899999999999997,2.09,0.06,0,5.5600000000000005
SLV,AMR,2008,2008,3.2,2.0,0.06,0,5.27
SLV,AMR,2009,2009,3.05,1.9100000000000001,0.07,0,5.029999999999999
SLV,AMR,2010,2010,2.6500000000000004,1.92,0.08,0,4.65
SLV,AMR,2011,2011,2.6500000000000004,1.95,0.08,0,4.68
SLV,AMR,2012,2012,2.74,2.1,0.06,0,4.9
SLV,AMR,2013,2013,2.52,2.17,0.08,0,4.779999999999999
SLV,AMR,2014,2014,2.67,2.24,0.08,0,4.99
SLV,AMR,2015,2015,1.35,1.17,0.04,0,2.57
SLV,AMR,2016,2016,1.36,1.28,0.04,0,2.68
SMR,EUR,1990,1990,0.0,0.0,0.0,0,0.0
SMR,EUR,1991,1991,0.0,0.0,0.0,0,0.0
SMR,EUR,1992,1992,0.0,0.0,0.0,0,0.0
SMR,EUR,1993,1993,0.0,0.0,0.0,0,0.0
SMR,EUR,1994,1994,0.0,0.0,0.0,0,0.0
SMR,EUR,1995,1995,0.0,0.0,0.0,0,0.0
SMR,EUR,1996,1996,0.0,0.0,0.0,0,0.0
SMR,EUR,1997,1997,0.0,0.0,0.0,0,0.0
SMR,EUR,1998,1998,0.0,0.0,0.0,0,0.0
SMR,EUR,1999,1999,0.0,0.0,0.0,0,0.0
SMR,EUR,2000,2000,0.0,0.0,0.0,0,0.0
SMR,EUR,2001,2001,0.0,0.0,0.0,0,0.0
SMR,EUR,2002,2002,0.0,0.0,0.0,0,0.0
SMR,EUR,2003,2003,0.0,0.0,0.0,0,0.0
SMR,EUR,2004,2004,0.0,0.0,0.0,0,0.0
SMR,EUR,2005,2005,0.0,0.0,0.0,0,0.0
SMR,EUR,2006,2006,0.0,0.0,0.0,0,0.0
SMR,EUR,2007,2007,0.0,0.0,0.0,0,0.0
SMR,EUR,2008,2008,0.0,0.0,0.0,0,0.0
SMR,EUR,2009,2009,0.0,0.0,0.0,0,0.0
SMR,EUR,2010,2010,0.0,0.0,0.0,0,0.0
SOM,EMR,1961,1961,0.01,0.02,0.03,0,0.06
SOM,EMR,1962,1962,0.01,0.02,0.03,0,0.05
SOM,EMR,1963,1963,0.02,0.02,0.0,0,0.03
SOM,EMR,1964,1964,0.01,0.02,0.01,0,0.05
SOM,EMR,1965,1965,0.02,0.02,0.02,0,0.06
SOM,EMR,1966,1966,0.01,0.02,0.02,0,0.05
SOM,EMR,1967,1967,0.01,0.01,0.01,0,0.03
SOM,EMR,1968,1968,0.01,0.03,0.01,0,0.05
SOM,EMR,1969,1969,0.03,0.02,0.01,0,0.06
SOM,EMR,1970,1970,0.01,0.02,0.01,0,0.04
SOM,EMR,1971,1971,0.01,0.02,0.0,0,0.03
SOM,EMR,1972,1972,0.0,0.02,0.01,0,0.03
SOM,EMR,1973,1973,0.0,0.01,0.0,0,0.02
SOM,EMR,1974,1974,0.01,0.01,0.0,0,0.02
SOM,EMR,1975,1975,0.0,0.0,0.0,0,0.0
SOM,EMR,1976,1976,0.0,0.02,0.0,0,0.02
SOM,EMR,1977,1977,0.0,0.01,0.0,0,0.02
SOM,EMR,1978,1978,0.0,0.01,0.0,0,0.01
SOM,EMR,1979,1979,0.01,0.0,0.0,0,0.02
SOM,EMR,1980,1980,0.01,0.01,0.01,0,0.02
SOM,EMR,1981,1981,0.01,0.01,0.0,0,0.02
SOM,EMR,1982,1982,0.0,0.0,0.0,0,0.01
SOM,EMR,1983,1983,0.0,0.0,0.01,0,0.01
SOM,EMR,1984,1984,0.0,0.01,0.0,0,0.01
SOM,EMR,1985,1985,0.0,0.01,0.0,0,0.01
SOM,EMR,1986,1986,0.0,0.01,0.0,0,0.01
SOM,EMR,1987,1987,0.01,0.01,0.0,0,0.01
SOM,EMR,1988,1988,0.0,0.0,0.0,0,0.0
SOM,EMR,1989,1989,0.0,0.0,0.0,0,0.0
SOM,EMR,1990,1990,0.0,0.01,0.0,0,0.01
SOM,EMR,1991,1991,0.0,0.0,0.0,0,0.0
SOM,EMR,1992,1992,0.0,0.0,0.0,0,0.0
SOM,EMR,1993,1993,0.0,0.01,0.0,0,0.01
SOM,EMR,1994,1994,0.0,0.0,0.0,0,0.0
SOM,EMR,1995,1995,0.0,0.0,0.0,0,0.0
SOM,EMR,1996,1996,0.0,0.0,0.0,0,0.0
SOM,EMR,1997,1997,0.0,0.0,0.0,0,0.0
SOM,EMR,1998,1998,0.0,0.0,0.0,0,0.0
SOM,EMR,1999,1999,0.0,0.0,0.0,0,0.0
SOM,EMR,2000,2000,0.0,0.0,0.0,0,0.0
SOM,EMR,2001,2001,0.0,0.0,0.0,0,0.0
SOM,EMR,2002,2002,0.0,0.0,0.0,0,0.0
SOM,EMR,2003,2003,0.0,0.0,0.0,0,0.0
SOM,EMR,2004,2004,0.0,0.0,0.0,0,0.0
SOM,EMR,2005,2005,0.0,0.0,0.0,0,0.0
SOM,EMR,2006,2006,0.0,0.0,0.0,0,0.0
SOM,EMR,2007,2007,0.0,0.0,0.0,0,0.0
SOM,EMR,2008,2008,0.0,0.0,0.0,0,0.0
SOM,EMR,2009,2009,0.0,0.0,0.0,0,0.0
SOM,EMR,2010,2010,0.0,0.0,0.0,0,0.0
SOM,EMR,2011,2011,0.0,0.0,0.0,0,0.0
SOM,EMR,2012,2012,0.0,0.0,0.0,0,0.0
SOM,EMR,2013,2013,0.0,0.0,0.0,0,0.0
SOM,EMR,2014,2014,0.0,0.0,0.0,0,0.0
SOM,EMR,2015,2015,0.0,0.0,0.0,0,0.0
SRB,EUR,2000,2000,2.31,3.68,1.38,0,7.38
SRB,EUR,2001,2001,2.41,3.65,1.48,0,7.53
SRB,EUR,2002,2002,2.53,2.91,1.51,0,6.95
SRB,EUR,2003,2003,2.64,3.07,1.55,0,7.25
SRB,EUR,2004,2004,2.6,3.21,1.61,0,7.42
SRB,EUR,2005,2005,2.45,4.77,2.38,0,9.6
SRB,EUR,2006,2006,4.449999999999999,7.43,5.0,0,17.1
SRB,EUR,2007,2007,4.41,7.34,6.05,0,18.020000000000003
SRB,EUR,2008,2008,4.41,7.07,6.460000000000001,0,18.15
SRB,EUR,2009,2009,4.42,5.93,7.9,0,18.45
SRB,EUR,2010,2010,4.390000000000001,5.73,8.4,0,18.740000000000002
SRB,EUR,2011,2011,4.4,5.86,8.059999999999999,0,18.520000000000003
SRB,EUR,2012,2012,4.390000000000001,6.02,7.789999999999999,0,18.43
SRB,EUR,2013,2013,4.34,5.59,8.07,0,18.22
SRB,EUR,2014,2014,4.369999999999999,5.22,8.04,0,17.86
SRB,EUR,2015,2015,2.28,2.95,3.89,0,9.13
SRB,EUR,2016,2016,2.32,2.94,3.89,0,9.17
STP,AFR,1961,1961,0.0,0.5,5.81,0,6.31
STP,AFR,1962,1962,0.0,0.51,5.97,0,6.48
STP,AFR,1963,1963,0.0,0.53,8.08,0,8.61
STP,AFR,1964,1964,0.0,0.54,6.61,0,7.14
STP,AFR,1965,1965,0.01,0.55,7.28,0,7.84
STP,AFR,1966,1966,0.01,1.03,6.67,0,7.71
STP,AFR,1967,1967,0.01,0.99,6.77,0,7.77
STP,AFR,1968,1968,0.01,1.58,7.83,0,9.42
STP,AFR,1969,1969,0.01,1.62,8.04,0,9.67
STP,AFR,1970,1970,0.01,1.31,6.9,0,8.22
STP,AFR,1971,1971,0.01,1.1,6.58,0,7.69
STP,AFR,1972,1972,0.01,1.12,6.18,0,7.32
STP,AFR,1973,1973,0.01,0.19,4.8,0,5.0
STP,AFR,1974,1974,0.01,0.02,5.99,0,6.02
STP,AFR,1975,1975,0.01,0.0,4.96,0,4.97
STP,AFR,1976,1976,0.01,0.0,4.81,0,4.83
STP,AFR,1977,1977,0.01,0.0,2.59,0,2.61
STP,AFR,1978,1978,0.01,0.0,1.51,0,1.52
STP,AFR,1979,1979,0.01,0.0,3.67,0,3.68
STP,AFR,1980,1980,0.01,0.0,1.39,0,1.4
STP,AFR,1981,1981,0.01,0.0,1.33,0,1.34
STP,AFR,1982,1982,0.01,0.0,0.69,0,0.69
STP,AFR,1983,1983,0.01,0.0,0.49,0,0.5
STP,AFR,1984,1984,0.01,0.0,0.94,0,0.94
STP,AFR,1985,1985,0.01,0.0,0.75,0,0.76
STP,AFR,1986,1986,0.0,0.0,0.65,0,0.65
STP,AFR,1987,1987,0.01,0.0,1.89,0,1.9
STP,AFR,1988,1988,0.01,0.0,1.73,0,1.74
STP,AFR,1989,1989,0.01,0.16,2.4,0,2.58
