Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
3148831,SA_0000001398,COUNTRY,GEO,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,43,,,,,2018-09-21T08:24:00+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228489,SA_0000001398,COUNTRY,WSM,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0,,,,,2018-09-21T08:24:16+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228495,SA_0000001398,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,0,,,,,2018-09-21T08:24:05+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148774,SA_0000001398,COUNTRY,DOM,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,41.9,,,,,2018-09-21T08:24:09+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148629,SA_0000001398,COUNTRY,BEN,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,13.6,,,,,2018-09-21T08:24:02+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187168,SA_0000001398,COUNTRY,HRV,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,39,,,,,2018-09-21T08:24:04+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148728,SA_0000001398,COUNTRY,COL,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,71.3,,,,,2018-09-21T08:24:09+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228444,SA_0000001398,COUNTRY,TUV,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,0.6,,,,,2018-09-21T08:24:14+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187389,SA_0000001398,COUNTRY,NOR,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,43.9,,,,,2018-09-21T08:24:11+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228286,SA_0000001398,COUNTRY,PHL,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,72,,,,,2018-09-21T08:24:12+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187419,SA_0000001398,COUNTRY,PER,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,31.8,,,,,2018-09-21T08:24:09+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187208,SA_0000001398,COUNTRY,ITA,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,64.8,,,,,2018-09-21T08:24:11+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228484,SA_0000001398,COUNTRY,VUT,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,38.5,,,,,2018-09-21T08:24:01+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148701,SA_0000001398,COUNTRY,CHL,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0,,,,,2018-09-21T08:24:00+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148623,SA_0000001398,COUNTRY,BDI,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,0.1,,,,,2018-09-21T08:24:00+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148699,SA_0000001398,COUNTRY,CHE,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,48.1,,,,,2018-09-21T08:24:10+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187378,SA_0000001398,COUNTRY,NIC,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0.1,,,,,2018-09-21T08:24:15+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187257,SA_0000001398,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,33.9,,,,,2018-09-21T08:24:13+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187300,SA_0000001398,COUNTRY,MCO,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,No data,,,,,2018-09-21T08:24:08+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148826,SA_0000001398,COUNTRY,GBR,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,22.5,,,,,2018-09-21T08:24:05+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228477,SA_0000001398,COUNTRY,VEN,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,1.3,,,,,2018-09-21T08:24:11+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228502,SA_0000001398,COUNTRY,ZMB,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,0.4,,,,,2018-09-21T08:24:07+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148657,SA_0000001398,COUNTRY,BLR,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,26,,,,,2018-09-21T08:24:06+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228413,SA_0000001398,COUNTRY,THA,SEAR,YEAR,South-East Asia,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0,,,,,2018-09-21T08:24:16+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187195,SA_0000001398,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,25.7,,,,,2018-09-21T08:24:07+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228315,SA_0000001398,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,10.2,,,,,2018-09-21T08:24:07+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228371,SA_0000001398,COUNTRY,SSD,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,No data,,,,,2018-09-21T08:24:10+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187408,SA_0000001398,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,2.8,,,,,2018-09-21T08:24:03+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187224,SA_0000001398,COUNTRY,KAZ,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,6.5,,,,,2018-09-21T08:24:09+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187318,SA_0000001398,COUNTRY,MHL,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,No data,,,,,2018-09-21T08:24:14+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228421,SA_0000001398,COUNTRY,TKM,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,<1,,,,,2018-09-28T08:56:41+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228473,SA_0000001398,COUNTRY,VCT,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,2.6,,,,,2018-09-21T08:24:00+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148813,SA_0000001398,COUNTRY,FRA,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,1.7,,,,,2018-09-21T08:24:11+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187298,SA_0000001398,COUNTRY,MCO,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,No data,,,,,2018-09-21T08:24:10+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187326,SA_0000001398,COUNTRY,MLI,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,83,,,,,2018-09-21T08:24:14+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228426,SA_0000001398,COUNTRY,TLS,SEAR,YEAR,South-East Asia,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,0,,,,,2018-09-21T08:24:10+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148818,SA_0000001398,COUNTRY,FSM,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,32.8,,,,,2018-09-21T08:24:12+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187289,SA_0000001398,COUNTRY,LVA,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,42.8,,,,,2018-09-21T08:24:07+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187173,SA_0000001398,COUNTRY,HUN,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,35.5,,,,,2018-09-21T08:24:01+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187178,SA_0000001398,COUNTRY,IDN,SEAR,YEAR,South-East Asia,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0.6,,,,,2018-09-21T08:24:03+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187204,SA_0000001398,COUNTRY,ISR,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,4.7,,,,,2018-09-21T08:24:07+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148634,SA_0000001398,COUNTRY,BFA,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,5,,,,,2018-09-21T08:24:01+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148659,SA_0000001398,COUNTRY,BLR,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,2.2,,,,,2018-09-21T08:24:01+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148712,SA_0000001398,COUNTRY,CMR,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,43.5,,,,,2018-09-21T08:24:14+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148711,SA_0000001398,COUNTRY,CIV,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,5,,,,,2018-09-21T08:24:04+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228440,SA_0000001398,COUNTRY,TUR,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,57.6,,,,,2018-09-21T08:24:16+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228340,SA_0000001398,COUNTRY,SGP,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,70,,,,,2018-09-21T08:24:14+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187187,SA_0000001398,COUNTRY,IRL,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,18.8,,,,,2018-09-21T08:24:03+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228382,SA_0000001398,COUNTRY,SVK,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,41.9,,,,,2018-09-21T08:24:03+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148653,SA_0000001398,COUNTRY,BIH,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,3.2,,,,,2018-09-21T08:24:11+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228333,SA_0000001398,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,No data,,,,,2018-09-21T08:24:02+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187386,SA_0000001398,COUNTRY,NLD,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0,,,,,2018-09-21T08:24:05+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187274,SA_0000001398,COUNTRY,LKA,SEAR,YEAR,South-East Asia,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,1.5,,,,,2018-09-21T08:24:05+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3111576,SA_0000001398,COUNTRY,ALB,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,34.3,,,,,2018-09-21T08:24:15+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148753,SA_0000001398,COUNTRY,CZE,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0,,,,,2018-09-21T08:24:03+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187283,SA_0000001398,COUNTRY,LTU,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,37.1,,,,,2018-09-21T08:24:03+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228501,SA_0000001398,COUNTRY,ZMB,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,60.4,,,,,2018-09-21T08:24:00+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148825,SA_0000001398,COUNTRY,GBR,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,6.7,,,,,2018-09-21T08:24:07+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187321,SA_0000001398,COUNTRY,MKD,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,35.3,,,,,2018-09-21T08:24:07+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228345,SA_0000001398,COUNTRY,SLB,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0.5,,,,,2018-09-21T08:24:16+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187167,SA_0000001398,COUNTRY,HRV,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,13,,,,,2018-09-21T08:24:10+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148622,SA_0000001398,COUNTRY,BDI,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,0.1,,,,,2018-09-21T08:24:04+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228472,SA_0000001398,COUNTRY,VCT,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,36.6,,,,,2018-09-21T08:24:05+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187230,SA_0000001398,COUNTRY,KGZ,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,<1,,,,,2018-09-28T08:56:41+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148625,SA_0000001398,COUNTRY,BEL,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,3.1,,,,,2018-09-21T08:24:13+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228402,SA_0000001398,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,87.2,,,,,2018-09-21T08:24:15+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148714,SA_0000001398,COUNTRY,CMR,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,0.1,,,,,2018-09-21T08:24:00+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148617,SA_0000001398,COUNTRY,AZE,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,1.5,,,,,2018-09-21T08:24:15+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228506,SA_0000001398,COUNTRY,ZWE,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,12,,,,,2018-09-21T08:24:00+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148754,SA_0000001398,COUNTRY,CZE,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,25.4,,,,,2018-09-21T08:24:01+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187197,SA_0000001398,COUNTRY,ISL,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,56.5,,,,,2018-09-21T08:24:13+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148744,SA_0000001398,COUNTRY,CUB,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,37.3,,,,,2018-09-21T08:24:15+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228299,SA_0000001398,COUNTRY,POL,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,7.8,,,,,2018-09-21T08:24:10+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148854,SA_0000001398,COUNTRY,GRC,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,21.8,,,,,2018-09-21T08:24:15+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187354,SA_0000001398,COUNTRY,MUS,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0,,,,,2018-09-21T08:24:04+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3111583,SA_0000001398,COUNTRY,AND,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,42,,,,,2018-09-21T08:24:13+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148762,SA_0000001398,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,55,,,,,2018-09-21T08:24:04+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228425,SA_0000001398,COUNTRY,TLS,SEAR,YEAR,South-East Asia,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0,,,,,2018-09-21T08:24:10+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3111581,SA_0000001398,COUNTRY,AND,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0,,,,,2018-09-21T08:24:09+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228505,SA_0000001398,COUNTRY,ZWE,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,23.9,,,,,2018-09-21T08:24:11+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187169,SA_0000001398,COUNTRY,HTI,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,2.3,,,,,2018-09-21T08:24:11+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148777,SA_0000001398,COUNTRY,DZA,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0,,,,,2018-09-21T08:24:04+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148789,SA_0000001398,COUNTRY,ERI,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,37.7,,,,,2018-09-21T08:24:06+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148708,SA_0000001398,COUNTRY,CIV,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,21.9,,,,,2018-09-21T08:24:02+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228497,SA_0000001398,COUNTRY,ZAF,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,7.6,,,,,2018-09-21T08:24:02+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187393,SA_0000001398,COUNTRY,NPL,SEAR,YEAR,South-East Asia,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,31,,,,,2018-09-21T08:24:00+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187218,SA_0000001398,COUNTRY,JPN,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,36.3,,,,,2018-09-21T08:24:08+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3111590,SA_0000001398,COUNTRY,ARG,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,9.6,,,,,2018-09-21T08:24:15+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187293,SA_0000001398,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,42.9,,,,,2018-09-21T08:24:13+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187297,SA_0000001398,COUNTRY,MCO,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,No data,,,,,2018-09-21T08:24:08+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148819,SA_0000001398,COUNTRY,FSM,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,8.5,,,,,2018-09-21T08:24:16+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187414,SA_0000001398,COUNTRY,PAN,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0.3,,,,,2018-09-21T08:24:07+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187271,SA_0000001398,COUNTRY,LCA,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,50,,,,,2018-09-21T08:24:08+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148729,SA_0000001398,COUNTRY,COL,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0.3,,,,,2018-09-21T08:24:13+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3111593,SA_0000001398,COUNTRY,ARM,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,<1,,,,,2018-09-28T08:56:42+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148719,SA_0000001398,COUNTRY,COD,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,0.6,,,,,2018-09-21T08:24:12+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148783,SA_0000001398,COUNTRY,ECU,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,1.5,,,,,2018-09-21T08:24:02+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
