Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5257499,WHOSIS_000002,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2000,,,,,,,65.0,64.98922,,,,2020-12-04T17:01:59+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5456093,WHOSIS_000002,COUNTRY,SRB,YEAR,EUR,Europe,SEX,SEX_FMLE,2015,,,,,,,68.1,68.05672,,,,2020-12-04T17:03:13+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5489004,WHOSIS_000002,COUNTRY,FSM,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2019,,,,,,,56.0,55.97658,,,,2020-12-04T17:01:03+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5289268,WHOSIS_000002,COUNTRY,KGZ,YEAR,EUR,Europe,SEX,SEX_FMLE,2000,,,,,,,61.7,61.68103,,,,2020-12-04T17:01:46+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5289287,WHOSIS_000002,COUNTRY,MOZ,YEAR,AFR,Africa,SEX,SEX_BTSX,2000,,,,,,,43.6,43.58357,,,,2020-12-04T17:02:24+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5456045,WHOSIS_000002,COUNTRY,SEN,YEAR,AFR,Africa,SEX,SEX_FMLE,2015,,,,,,,58.7,58.70378,,,,2020-12-04T17:03:05+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5456131,WHOSIS_000002,COUNTRY,UZB,YEAR,EUR,Europe,SEX,SEX_BTSX,2015,,,,,,,63.5,63.45962,,,,2020-12-04T17:03:46+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5321425,WHOSIS_000002,COUNTRY,UGA,YEAR,AFR,Africa,SEX,SEX_MLE,2000,,,,,,,41.4,41.3638,,,,2020-12-04T17:03:40+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5521430,WHOSIS_000002,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2019,,,,,,,64.0,64.01756,,,,2020-12-04T17:03:03+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5521377,WHOSIS_000002,COUNTRY,RUS,YEAR,EUR,Europe,SEX,SEX_BTSX,2019,,,,,,,64.2,64.21381,,,,2020-12-04T17:03:00+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5389470,WHOSIS_000002,COUNTRY,EST,YEAR,EUR,Europe,SEX,SEX_MLE,2015,,,,,,,65.0,65.02757,,,,2020-12-04T17:00:55+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5289316,WHOSIS_000002,COUNTRY,NLD,YEAR,EUR,Europe,SEX,SEX_FMLE,2000,,,,,,,69.8,69.75141,,,,2020-12-04T17:02:37+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5289318,WHOSIS_000002,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2000,,,,,,,60.9,60.94372,,,,2020-12-04T17:02:43+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5456519,WHOSIS_000002,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,SEX,SEX_MLE,2015,,,,,,,64.7,64.73768,,,,2020-12-07T09:12:06+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5389436,WHOSIS_000002,COUNTRY,CPV,YEAR,AFR,Africa,SEX,SEX_BTSX,2015,,,,,,,65.2,65.24917,,,,2020-12-04T17:00:36+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5489000,WHOSIS_000002,COUNTRY,COG,YEAR,AFR,Africa,SEX,SEX_BTSX,2019,,,,,,,56.2,56.2464,,,,2020-12-04T17:00:32+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5422682,WHOSIS_000002,COUNTRY,GNQ,YEAR,AFR,Africa,SEX,SEX_BTSX,2015,,,,,,,52.9,52.89771,,,,2020-12-04T17:01:15+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5456493,WHOSIS_000002,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2019,,,,,,,64.4,64.37629,,,,2020-12-04T17:00:02+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5321501,WHOSIS_000002,COUNTRY,CRI,YEAR,AMR,Americas,SEX,SEX_FMLE,2010,,,,,,,70.6,70.55448,,,,2020-12-04T17:00:37+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5456188,WHOSIS_000002,COUNTRY,ARM,YEAR,EUR,Europe,SEX,SEX_FMLE,2019,,,,,,,69.1,69.10166,,,,2020-12-04T16:59:50+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5289497,WHOSIS_000002,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,SEX,SEX_FMLE,2000,,,,,,,64.1,64.13683,,,,2020-12-07T09:12:06+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5422805,WHOSIS_000002,COUNTRY,NGA,YEAR,AFR,Africa,SEX,SEX_FMLE,2015,,,,,,,53.8,53.79187,,,,2020-12-04T17:02:35+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5422652,WHOSIS_000002,COUNTRY,GBR,YEAR,EUR,Europe,SEX,SEX_FMLE,2015,,,,,,,70.3,70.29877,,,,2020-12-04T17:01:06+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5456160,WHOSIS_000002,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,SEX,SEX_FMLE,2015,,,,,,,70.8,70.78434,,,,2020-12-07T09:12:07+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5456190,WHOSIS_000002,COUNTRY,ATG,YEAR,AMR,Americas,SEX,SEX_FMLE,2019,,,,,,,67.7,67.69177,,,,2020-12-04T16:59:51+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5556850,WHOSIS_000002,COUNTRY,WSM,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2019,,,,,,,62.5,62.51302,,,,2020-12-04T17:03:52+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5289323,WHOSIS_000002,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2000,,,,,,,60.6,60.57643,,,,2020-12-04T17:02:48+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5289405,WHOSIS_000002,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2000,,,,,,,68.2,68.21854,,,,2020-12-04T17:03:06+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5289320,WHOSIS_000002,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2000,,,,,,,52.3,52.34788,,,,2020-12-04T17:02:45+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5356141,WHOSIS_000002,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2010,,,,,,,62.5,62.53345,,,,2020-12-04T17:02:09+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5489192,WHOSIS_000002,COUNTRY,LUX,YEAR,EUR,Europe,SEX,SEX_MLE,2019,,,,,,,71.1,71.11632,,,,2020-12-04T17:02:06+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5321463,WHOSIS_000002,COUNTRY,COM,YEAR,AFR,Africa,SEX,SEX_MLE,2010,,,,,,,56.4,56.3943,,,,2020-12-04T17:00:33+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5422812,WHOSIS_000002,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2015,,,,,,,55.8,55.77644,,,,2020-12-04T17:02:44+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5389404,WHOSIS_000002,COUNTRY,CMR,YEAR,AFR,Africa,SEX,SEX_FMLE,2015,,,,,,,52.7,52.67561,,,,2020-12-04T17:00:28+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5456178,WHOSIS_000002,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2015,,,,,,,58.4,58.38008,,,,2020-12-04T17:03:54+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5456192,WHOSIS_000002,COUNTRY,SWE,YEAR,EUR,Europe,SEX,SEX_BTSX,2015,,,,,,,71.4,71.42915,,,,2020-12-04T17:03:21+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5422676,WHOSIS_000002,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2015,,,,,,,67.6,67.59341,,,,2020-12-04T17:01:41+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5488985,WHOSIS_000002,COUNTRY,GRC,YEAR,EUR,Europe,SEX,SEX_BTSX,2019,,,,,,,70.9,70.87168,,,,2020-12-04T17:01:17+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5321416,WHOSIS_000002,COUNTRY,BEN,YEAR,AFR,Africa,SEX,SEX_FMLE,2010,,,,,,,54.2,54.24663,,,,2020-12-04T16:59:59+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5321414,WHOSIS_000002,COUNTRY,BEL,YEAR,EUR,Europe,SEX,SEX_BTSX,2010,,,,,,,69.2,69.21256,,,,2020-12-04T16:59:58+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5488982,WHOSIS_000002,COUNTRY,GMB,YEAR,AFR,Africa,SEX,SEX_BTSX,2019,,,,,,,57.0,57.03974,,,,2020-12-04T17:01:12+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5521465,WHOSIS_000002,COUNTRY,TCD,YEAR,AFR,Africa,SEX,SEX_FMLE,2019,,,,,,,52.8,52.76278,,,,2020-12-04T17:03:26+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5322877,WHOSIS_000002,COUNTRY,GBR,YEAR,EUR,Europe,SEX,SEX_FMLE,2010,,,,,,,70.2,70.17844,,,,2020-12-04T17:01:06+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5389405,WHOSIS_000002,COUNTRY,ARM,YEAR,EUR,Europe,SEX,SEX_MLE,2015,,,,,,,63.7,63.6669,,,,2020-12-04T16:59:49+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5521353,WHOSIS_000002,COUNTRY,PER,YEAR,AMR,Americas,SEX,SEX_FMLE,2019,,,,,,,69.8,69.78498,,,,2020-12-04T17:02:47+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5322834,WHOSIS_000002,COUNTRY,DNK,YEAR,EUR,Europe,SEX,SEX_BTSX,2010,,,,,,,69.4,69.41515,,,,2020-12-04T17:00:47+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5489194,WHOSIS_000002,COUNTRY,MDV,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2019,,,,,,,70.0,70.0266,,,,2020-12-04T17:02:13+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5521363,WHOSIS_000002,COUNTRY,MWI,YEAR,AFR,Africa,SEX,SEX_FMLE,2019,,,,,,,59.0,59.02045,,,,2020-12-04T17:02:29+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5389406,WHOSIS_000002,COUNTRY,ATG,YEAR,AMR,Americas,SEX,SEX_BTSX,2015,,,,,,,66.8,66.81332,,,,2020-12-04T16:59:51+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5389330,WHOSIS_000002,COUNTRY,BIH,YEAR,EUR,Europe,SEX,SEX_MLE,2015,,,,,,,65.4,65.41904,,,,2020-12-04T17:00:07+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5456513,WHOSIS_000002,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2015,,,,,,,64.9,64.89366,,,,2020-12-04T17:03:50+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5456123,WHOSIS_000002,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2015,,,,,,,68.0,68.0239,,,,2020-12-04T17:03:29+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5256549,WHOSIS_000002,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2000,,,,,,,57.6,57.55227,,,,2020-12-04T17:00:02+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5289389,WHOSIS_000002,REGION,SEAR,YEAR,,,SEX,SEX_BTSX,2000,,,,,,,54.5,54.54148,,,,2020-12-07T09:29:29+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5257478,WHOSIS_000002,COUNTRY,IDN,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2000,,,,,,,59.6,59.59689,,,,2020-12-04T17:01:28+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5389225,WHOSIS_000002,COUNTRY,SWE,YEAR,EUR,Europe,SEX,SEX_BTSX,2010,,,,,,,71.2,71.18043,,,,2020-12-04T17:03:21+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5489026,WHOSIS_000002,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2019,,,,,,,62.7,62.65887,,,,2020-12-04T17:01:34+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5521439,WHOSIS_000002,COUNTRY,STP,YEAR,AFR,Africa,SEX,SEX_BTSX,2019,,,,,,,61.6,61.59507,,,,2020-12-04T17:03:16+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5321426,WHOSIS_000002,COUNTRY,UKR,YEAR,EUR,Europe,SEX,SEX_BTSX,2000,,,,,,,59.7,59.70977,,,,2020-12-04T17:03:42+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5488978,WHOSIS_000002,COUNTRY,BGR,YEAR,EUR,Europe,SEX,SEX_MLE,2019,,,,,,,63.9,63.9105,,,,2020-12-04T17:00:03+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5422710,WHOSIS_000002,COUNTRY,LBR,YEAR,AFR,Africa,SEX,SEX_MLE,2015,,,,,,,52.7,52.74216,,,,2020-12-04T17:01:57+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5356284,WHOSIS_000002,COUNTRY,SVN,YEAR,EUR,Europe,SEX,SEX_FMLE,2010,,,,,,,71.4,71.41251,,,,2020-12-04T17:03:19+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5488955,WHOSIS_000002,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2019,,,,,,,58.5,58.53872,,,,2020-12-04T17:01:00+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5256563,WHOSIS_000002,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2000,,,,,,,53.8,53.76836,,,,2020-12-04T17:00:44+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5389251,WHOSIS_000002,COUNTRY,TTO,YEAR,AMR,Americas,SEX,SEX_FMLE,2010,,,,,,,65.6,65.64792,,,,2020-12-04T17:03:35+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5256535,WHOSIS_000002,COUNTRY,BEN,YEAR,AFR,Africa,SEX,SEX_MLE,2000,,,,,,,48.4,48.43765,,,,2020-12-04T16:59:58+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5521350,WHOSIS_000002,COUNTRY,MUS,YEAR,AFR,Africa,SEX,SEX_MLE,2019,,,,,,,62.0,62.00529,,,,2020-12-04T17:02:27+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5257426,WHOSIS_000002,COUNTRY,GNB,YEAR,AFR,Africa,SEX,SEX_BTSX,2000,,,,,,,44.0,44.0478,,,,2020-12-04T17:01:14+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5356193,WHOSIS_000002,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2010,,,,,,,66.3,66.32658,,,,2020-12-04T17:01:56+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5322842,WHOSIS_000002,COUNTRY,DOM,YEAR,AMR,Americas,SEX,SEX_MLE,2010,,,,,,,62.7,62.73946,,,,2020-12-04T17:00:47+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5289263,WHOSIS_000002,COUNTRY,MLT,YEAR,EUR,Europe,SEX,SEX_MLE,2000,,,,,,,67.6,67.5836,,,,2020-12-04T17:02:18+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5389383,WHOSIS_000002,COUNTRY,AGO,YEAR,AFR,Africa,SEX,SEX_MLE,2015,,,,,,,52.2,52.18073,,,,2020-12-04T16:59:44+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5356256,WHOSIS_000002,COUNTRY,RWA,YEAR,AFR,Africa,SEX,SEX_MLE,2010,,,,,,,54.8,54.75434,,,,2020-12-04T17:03:01+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5389227,WHOSIS_000002,COUNTRY,SWZ,YEAR,AFR,Africa,SEX,SEX_FMLE,2010,,,,,,,43.6,43.64748,,,,2020-12-04T17:03:22+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5422687,WHOSIS_000002,COUNTRY,ISL,YEAR,EUR,Europe,SEX,SEX_BTSX,2015,,,,,,,71.9,71.90189,,,,2020-12-04T17:01:35+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5389452,WHOSIS_000002,COUNTRY,CRI,YEAR,AMR,Americas,SEX,SEX_BTSX,2015,,,,,,,70.0,70.03889,,,,2020-12-04T17:00:37+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5321404,WHOSIS_000002,COUNTRY,ARM,YEAR,EUR,Europe,SEX,SEX_FMLE,2010,,,,,,,67.2,67.18031,,,,2020-12-04T16:59:49+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5456068,WHOSIS_000002,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2015,,,,,,,74.3,74.2505,,,,2020-12-04T17:03:07+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5456046,WHOSIS_000002,COUNTRY,SEN,YEAR,AFR,Africa,SEX,SEX_MLE,2015,,,,,,,57.6,57.61662,,,,2020-12-04T17:03:05+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5422708,WHOSIS_000002,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2015,,,,,,,65.7,65.66741,,,,2020-12-04T17:01:56+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5389396,WHOSIS_000002,COUNTRY,BRB,YEAR,AMR,Americas,SEX,SEX_BTSX,2015,,,,,,,67.2,67.20808,,,,2020-12-04T17:00:16+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5456547,WHOSIS_000002,COUNTRY,DEU,YEAR,EUR,Europe,SEX,SEX_FMLE,2019,,,,,,,72.1,72.10513,,,,2020-12-04T17:00:43+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5389415,WHOSIS_000002,COUNTRY,BTN,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2015,,,,,,,62.7,62.74086,,,,2020-12-04T17:00:18+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5256524,WHOSIS_000002,COUNTRY,COG,YEAR,AFR,Africa,SEX,SEX_FMLE,2000,,,,,,,45.2,45.1825,,,,2020-12-04T17:00:31+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5389465,WHOSIS_000002,COUNTRY,DEU,YEAR,EUR,Europe,SEX,SEX_MLE,2015,,,,,,,69.3,69.27793,,,,2020-12-04T17:00:42+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5389230,WHOSIS_000002,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2010,,,,,,,65.1,65.11475,,,,2020-12-04T17:03:25+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5356204,WHOSIS_000002,COUNTRY,NLD,YEAR,EUR,Europe,SEX,SEX_MLE,2010,,,,,,,70.3,70.33172,,,,2020-12-04T17:02:37+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5389249,WHOSIS_000002,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2010,,,,,,,67.1,67.08724,,,,2020-12-04T17:03:29+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5257453,WHOSIS_000002,COUNTRY,JAM,YEAR,AMR,Americas,SEX,SEX_BTSX,2000,,,,,,,65.4,65.40482,,,,2020-12-04T17:01:39+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5488963,WHOSIS_000002,COUNTRY,ECU,YEAR,AMR,Americas,SEX,SEX_MLE,2019,,,,,,,67.7,67.70583,,,,2020-12-04T17:00:50+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5422782,WHOSIS_000002,COUNTRY,MNG,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2015,,,,,,,59.9,59.85272,,,,2020-12-04T17:02:23+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5389345,WHOSIS_000002,COUNTRY,BLZ,YEAR,AMR,Americas,SEX,SEX_FMLE,2015,,,,,,,67.0,67.00202,,,,2020-12-04T17:00:11+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5224467,WHOSIS_000002,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2000,,,,,,,64.8,64.75875,,,,2020-12-04T17:00:16+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5489107,WHOSIS_000002,COUNTRY,GEO,YEAR,EUR,Europe,SEX,SEX_MLE,2019,,,,,,,61.4,61.43597,,,,2020-12-04T17:01:07+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5356139,WHOSIS_000002,COUNTRY,LVA,YEAR,EUR,Europe,SEX,SEX_FMLE,2010,,,,,,,67.7,67.73256,,,,2020-12-04T17:02:07+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5489161,WHOSIS_000002,COUNTRY,LBR,YEAR,AFR,Africa,SEX,SEX_MLE,2019,,,,,,,54.9,54.8589,,,,2020-12-04T17:01:57+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5521741,WHOSIS_000002,COUNTRY,TZA,YEAR,AFR,Africa,SEX,SEX_FMLE,2019,,,,,,,59.3,59.25729,,,,2020-12-04T17:03:39+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5422685,WHOSIS_000002,COUNTRY,HTI,YEAR,AMR,Americas,SEX,SEX_BTSX,2015,,,,,,,54.6,54.58772,,,,2020-12-04T17:01:25+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5257463,WHOSIS_000002,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2000,,,,,,,67.4,67.36051,,,,2020-12-04T17:01:52+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5389226,WHOSIS_000002,COUNTRY,SWE,YEAR,EUR,Europe,SEX,SEX_MLE,2010,,,,,,,70.7,70.66393,,,,2020-12-04T17:03:20+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5422673,WHOSIS_000002,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2015,,,,,,,65.7,65.65789,,,,2020-12-04T17:01:33+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5521775,WHOSIS_000002,COUNTRY,ZWE,YEAR,AFR,Africa,SEX,SEX_FMLE,2019,,,,,,,54.8,54.80482,,,,2020-12-04T17:03:58+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5488981,WHOSIS_000002,GLOBAL,GLOBAL,YEAR,,,SEX,SEX_MLE,2019,,,,,,,62.5,62.52825,,,,2020-12-07T09:37:12+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5224471,WHOSIS_000002,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2000,,,,,,,62.7,62.71333,,,,2020-12-04T17:00:25+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5521751,WHOSIS_000002,COUNTRY,VUT,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2019,,,,,,,56.4,56.39222,,,,2020-12-04T17:03:50+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5422821,WHOSIS_000002,COUNTRY,POL,YEAR,EUR,Europe,SEX,SEX_MLE,2015,,,,,,,65.1,65.11942,,,,2020-12-04T17:02:50+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5256649,WHOSIS_000002,REGION,EUR,YEAR,,,SEX,SEX_FMLE,2000,,,,,,,66.4,66.38853,,,,2020-12-07T09:29:30+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5289441,WHOSIS_000002,COUNTRY,UGA,YEAR,AFR,Africa,SEX,SEX_BTSX,2000,,,,,,,42.5,42.51545,,,,2020-12-04T17:03:40+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
